#机器人id	武将ID	等级	颜色	技能ID	培养等级
id	role	level	color	skillid	edulevel
10672	12000039	48	2	14010039	29
10672	12000037	48	2	14010037	29
10673	12000009	48	4	14010009	29
10673	12000016	48	4	14010016	29
10673	12000033	48	4	14010033	29
10673	12000049	48	2	14010049	29
10673	12000023	48	2	14010023	29
10674	12000006	48	4	14010006	29
10674	12000008	48	4	14010008	29
10674	12000032	48	4	14010032	29
10674	12000037	48	2	14010037	29
10674	12000048	48	2	14010048	29
10675	12000017	49	4	14010017	31
10675	12000007	49	4	14010007	31
10675	12000044	49	4	14010044	31
10675	12000027	49	2	14010027	31
10675	12000026	49	2	14010026	31
10676	12000000	49	4	14010000	31
10676	12000009	49	4	14010009	31
10676	12000037	49	4	14010037	31
10676	12000031	49	2	14010031	31
10676	12000027	49	2	14010027	31
10677	12000009	49	4	14010009	31
10677	12000007	49	4	14010007	31
10677	12000035	49	4	14010035	31
10677	12000040	49	2	14010040	31
10677	12000036	49	2	14010036	31
10678	12000021	49	4	14010021	31
10678	12000006	49	4	14010006	31
10678	12000023	49	4	14010023	31
10678	12000046	49	2	14010046	31
10678	12000028	49	2	14010028	31
10679	12000005	49	4	14010005	31
10679	12000012	49	4	14010012	31
10679	12000026	49	4	14010026	31
10679	12000033	49	2	14010033	31
10679	12000049	49	2	14010049	31
10680	12000020	49	4	14010020	31
10680	12000012	49	4	14010012	31
10680	12000036	49	4	14010036	31
10680	12000045	49	2	14010045	31
10680	12000041	49	2	14010041	31
10681	12000015	49	4	14010015	31
10681	12000002	49	4	14010002	31
10681	12000036	49	4	14010036	31
10681	12000042	49	2	14010042	31
10681	12000046	49	2	14010046	31
10682	12000010	49	4	14010010	31
10682	12000006	49	4	14010006	31
10682	12000027	49	4	14010027	31
10682	12000033	49	2	14010033	31
10682	12000048	49	2	14010048	31
10683	12000002	49	4	14010002	31
10683	12000009	49	4	14010009	31
10683	12000030	49	4	14010030	31
10683	12000040	49	2	14010040	31
10683	12000043	49	2	14010043	31
10684	12000000	49	4	14010000	31
10684	12000005	49	4	14010005	31
10684	12000025	49	4	14010025	31
10684	12000029	49	2	14010029	31
10684	12000033	49	2	14010033	31
10685	12000016	49	4	14010016	31
10685	12000021	49	4	14010021	31
10685	12000029	49	4	14010029	31
10685	12000041	49	2	14010041	31
10685	12000031	49	2	14010031	31
10686	12000020	49	4	14010020	31
10686	12000009	49	4	14010009	31
10686	12000023	49	4	14010023	31
10686	12000037	49	2	14010037	31
10686	12000034	49	2	14010034	31
10687	12000013	49	4	14010013	31
10687	12000018	49	4	14010018	31
10687	12000047	49	4	14010047	31
10687	12000048	49	2	14010048	31
10687	12000046	49	2	14010046	31
10688	12000010	49	4	14010010	31
10688	12000000	49	4	14010000	31
10688	12000028	49	4	14010028	31
10688	12000023	49	2	14010023	31
10688	12000048	49	2	14010048	31
10689	12000006	49	4	14010006	31
10689	12000011	49	4	14010011	31
10689	12000036	49	4	14010036	31
10689	12000027	49	2	14010027	31
10689	12000024	49	2	14010024	31
10690	12000021	49	4	14010021	31
10690	12000015	49	4	14010015	31
10690	12000035	49	4	14010035	31
10690	12000041	49	2	14010041	31
10690	12000037	49	2	14010037	31
10691	12000011	49	4	14010011	31
10691	12000015	49	4	14010015	31
10691	12000022	49	4	14010022	31
10691	12000044	49	2	14010044	31
10691	12000049	49	2	14010049	31
10692	12000021	49	4	14010021	31
10692	12000005	49	4	14010005	31
10692	12000036	49	4	14010036	31
10692	12000024	49	2	14010024	31
10692	12000041	49	2	14010041	31
10693	12000004	49	4	14010004	31
10693	12000003	49	4	14010003	31
10693	12000038	49	4	14010038	31
10693	12000043	49	2	14010043	31
10693	12000026	49	2	14010026	31
10694	12000003	49	4	14010003	31
10694	12000015	49	4	14010015	31
10694	12000027	49	4	14010027	31
10694	12000049	49	2	14010049	31
10694	12000025	49	2	14010025	31
10695	12000007	49	4	14010007	31
10695	12000014	49	4	14010014	31
10695	12000022	49	4	14010022	31
10695	12000043	49	2	14010043	31
10695	12000030	49	2	14010030	31
10696	12000017	49	4	14010017	31
10696	12000012	49	4	14010012	31
10696	12000034	49	4	14010034	31
10696	12000042	49	2	14010042	31
10696	12000047	49	2	14010047	31
10697	12000012	49	4	14010012	31
10697	12000008	49	4	14010008	31
10697	12000026	49	4	14010026	31
10697	12000027	49	2	14010027	31
10697	12000029	49	2	14010029	31
10698	12000000	49	4	14010000	31
10698	12000008	49	4	14010008	31
10698	12000033	49	4	14010033	31
10698	12000025	49	2	14010025	31
10698	12000041	49	2	14010041	31
10699	12000008	49	4	14010008	31
10699	12000016	49	4	14010016	31
10699	12000032	49	4	14010032	31
10699	12000028	49	2	14010028	31
10699	12000038	49	2	14010038	31
10700	12000019	49	4	14010019	31
10700	12000006	49	4	14010006	31
10700	12000026	49	4	14010026	31
10700	12000041	49	2	14010041	31
10700	12000037	49	2	14010037	31
10701	12000012	49	4	14010012	31
10701	12000008	49	4	14010008	31
10701	12000025	49	4	14010025	31
10701	12000048	49	2	14010048	31
10701	12000038	49	2	14010038	31
10702	12000017	49	4	14010017	31
10702	12000018	49	4	14010018	31
10702	12000034	49	4	14010034	31
10702	12000024	49	2	14010024	31
10702	12000027	49	2	14010027	31
10703	12000005	49	4	14010005	31
10703	12000021	49	4	14010021	31
10703	12000038	49	4	14010038	31
10703	12000040	49	2	14010040	31
10703	12000032	49	2	14010032	31
10704	12000006	50	4	14010006	32
10704	12000009	50	4	14010009	32
10704	12000044	50	4	14010044	32
10704	12000036	50	2	14010036	32
10704	12000022	50	2	14010022	32
10705	12000007	50	4	14010007	32
10705	12000008	50	4	14010008	32
10705	12000042	50	4	14010042	32
10705	12000032	50	2	14010032	32
10705	12000023	50	2	14010023	32
10706	12000019	50	4	14010019	32
10706	12000009	50	4	14010009	32
10706	12000029	50	4	14010029	32
10706	12000042	50	2	14010042	32
10706	12000040	50	2	14010040	32
10707	12000000	50	4	14010000	32
10707	12000012	50	4	14010012	32
10707	12000043	50	4	14010043	32
10707	12000042	50	2	14010042	32
10707	12000041	50	2	14010041	32
10708	12000001	50	4	14010001	32
10708	12000009	50	4	14010009	32
10708	12000033	50	4	14010033	32
10708	12000023	50	2	14010023	32
10708	12000030	50	2	14010030	32
10709	12000009	50	4	14010009	32
10709	12000021	50	4	14010021	32
10709	12000025	50	4	14010025	32
10709	12000024	50	2	14010024	32
10709	12000034	50	2	14010034	32
10710	12000018	50	4	14010018	32
10710	12000013	50	4	14010013	32
10710	12000046	50	4	14010046	32
10710	12000023	50	2	14010023	32
10710	12000028	50	2	14010028	32
10711	12000003	50	4	14010003	32
10711	12000015	50	4	14010015	32
10711	12000045	50	4	14010045	32
10711	12000037	50	2	14010037	32
10711	12000040	50	2	14010040	32
10712	12000001	50	4	14010001	32
10712	12000012	50	4	14010012	32
10712	12000027	50	4	14010027	32
10712	12000024	50	2	14010024	32
10712	12000023	50	2	14010023	32
10713	12000016	50	4	14010016	32
10713	12000015	50	4	14010015	32
10713	12000026	50	4	14010026	32
10713	12000038	50	2	14010038	32
10713	12000044	50	2	14010044	32
10714	12000010	50	4	14010010	32
10714	12000006	50	4	14010006	32
10714	12000035	50	4	14010035	32
10714	12000042	50	2	14010042	32
10714	12000041	50	2	14010041	32
10715	12000011	50	4	14010011	32
10715	12000008	50	4	14010008	32
10715	12000047	50	4	14010047	32
10715	12000034	50	2	14010034	32
10715	12000031	50	2	14010031	32
10716	12000014	50	4	14010014	32
10716	12000010	50	4	14010010	32
10716	12000022	50	4	14010022	32
10716	12000032	50	2	14010032	32
10716	12000047	50	2	14010047	32
10717	12000020	50	4	14010020	32
10717	12000005	50	4	14010005	32
10717	12000036	50	4	14010036	32
10717	12000039	50	2	14010039	32
10717	12000022	50	2	14010022	32
10718	12000014	50	4	14010014	32
10718	12000019	50	4	14010019	32
10718	12000022	50	4	14010022	32
10718	12000032	50	2	14010032	32
10718	12000049	50	2	14010049	32
10719	12000011	50	4	14010011	32
10719	12000001	50	4	14010001	32
10719	12000036	50	4	14010036	32
10719	12000028	50	2	14010028	32
10719	12000038	50	2	14010038	32
10720	12000015	50	4	14010015	32
10720	12000011	50	4	14010011	32
10720	12000028	50	4	14010028	32
10720	12000023	50	2	14010023	32
10720	12000032	50	2	14010032	32
10721	12000019	50	4	14010019	32
10721	12000004	50	4	14010004	32
10721	12000038	50	4	14010038	32
10721	12000035	50	2	14010035	32
10721	12000036	50	2	14010036	32
10722	12000013	50	4	14010013	32
10722	12000005	50	4	14010005	32
10722	12000026	50	4	14010026	32
10722	12000038	50	2	14010038	32
10722	12000041	50	2	14010041	32
10723	12000011	50	4	14010011	32
10723	12000020	50	4	14010020	32
10723	12000048	50	4	14010048	32
10723	12000043	50	2	14010043	32
10723	12000034	50	2	14010034	32
10724	12000020	50	4	14010020	32
10724	12000015	50	4	14010015	32
10724	12000036	50	4	14010036	32
10724	12000031	50	2	14010031	32
10724	12000045	50	2	14010045	32
10725	12000014	50	4	14010014	32
10725	12000012	50	4	14010012	32
10725	12000023	50	4	14010023	32
10725	12000022	50	2	14010022	32
10725	12000039	50	2	14010039	32
10726	12000001	50	4	14010001	32
10726	12000007	50	4	14010007	32
10726	12000047	50	4	14010047	32
10726	12000045	50	2	14010045	32
10726	12000048	50	2	14010048	32
10727	12000006	50	4	14010006	32
10727	12000004	50	4	14010004	32
10727	12000032	50	4	14010032	32
10727	12000034	50	2	14010034	32
10727	12000042	50	2	14010042	32
10728	12000010	50	4	14010010	32
10728	12000018	50	4	14010018	32
10728	12000029	50	4	14010029	32
10728	12000041	50	2	14010041	32
10728	12000023	50	2	14010023	32
10729	12000019	50	4	14010019	32
10729	12000021	50	4	14010021	32
10729	12000026	50	4	14010026	32
10729	12000025	50	2	14010025	32
10729	12000043	50	2	14010043	32
10730	12000007	50	4	14010007	32
10730	12000017	50	4	14010017	32
10730	12000047	50	4	14010047	32
10730	12000046	50	2	14010046	32
10730	12000029	50	2	14010029	32
10731	12000007	50	4	14010007	32
10731	12000018	50	4	14010018	32
10731	12000022	50	4	14010022	32
10731	12000025	50	2	14010025	32
10731	12000043	50	2	14010043	32
10732	12000000	51	6	14010000	33
10732	12000012	51	4	14010012	33
10732	12000046	51	4	14010046	33
10732	12000038	51	4	14010038	33
10732	12000029	51	2	14010029	33
10732	12000037	51	2	14010037	33
10733	12000007	51	6	14010007	33
10733	12000012	51	4	14010012	33
10733	12000037	51	4	14010037	33
10733	12000038	51	4	14010038	33
10733	12000043	51	2	14010043	33
10733	12000034	51	2	14010034	33
10734	12000000	51	6	14010000	33
10734	12000009	51	4	14010009	33
10734	12000048	51	4	14010048	33
10734	12000045	51	4	14010045	33
10734	12000030	51	2	14010030	33
10734	12000028	51	2	14010028	33
10735	12000007	51	6	14010007	33
10735	12000020	51	4	14010020	33
10735	12000033	51	4	14010033	33
10735	12000022	51	4	14010022	33
10735	12000037	51	2	14010037	33
10735	12000025	51	2	14010025	33
10736	12000015	51	6	14010015	33
10736	12000011	51	4	14010011	33
10736	12000048	51	4	14010048	33
10736	12000043	51	4	14010043	33
10736	12000039	51	2	14010039	33
10736	12000044	51	2	14010044	33
10737	12000019	51	6	14010019	33
10737	12000008	51	4	14010008	33
10737	12000023	51	4	14010023	33
10737	12000025	51	4	14010025	33
10737	12000024	51	2	14010024	33
10737	12000043	51	2	14010043	33
10738	12000018	51	6	14010018	33
10738	12000007	51	4	14010007	33
10738	12000042	51	4	14010042	33
10738	12000023	51	4	14010023	33
10738	12000032	51	2	14010032	33
10738	12000049	51	2	14010049	33
10739	12000019	51	6	14010019	33
10739	12000010	51	4	14010010	33
10739	12000036	51	4	14010036	33
10739	12000048	51	4	14010048	33
10739	12000045	51	2	14010045	33
10739	12000049	51	2	14010049	33
10740	12000003	51	6	14010003	33
10740	12000013	51	4	14010013	33
10740	12000048	51	4	14010048	33
10740	12000032	51	4	14010032	33
10740	12000040	51	2	14010040	33
10740	12000042	51	2	14010042	33
10741	12000005	51	6	14010005	33
10741	12000021	51	4	14010021	33
10741	12000043	51	4	14010043	33
10741	12000028	51	4	14010028	33
10741	12000034	51	2	14010034	33
10741	12000036	51	2	14010036	33
10742	12000006	51	6	14010006	33
10742	12000014	51	4	14010014	33
10742	12000038	51	4	14010038	33
10742	12000043	51	4	14010043	33
10742	12000033	51	2	14010033	33
10742	12000035	51	2	14010035	33
10743	12000010	51	6	14010010	33
10743	12000003	51	4	14010003	33
10743	12000042	51	4	14010042	33
10743	12000043	51	4	14010043	33
10743	12000029	51	2	14010029	33
10743	12000040	51	2	14010040	33
10744	12000009	51	6	14010009	33
10744	12000004	51	4	14010004	33
10744	12000025	51	4	14010025	33
10744	12000046	51	4	14010046	33
10744	12000045	51	2	14010045	33
10744	12000043	51	2	14010043	33
10745	12000010	51	6	14010010	33
10745	12000015	51	4	14010015	33
10745	12000038	51	4	14010038	33
10745	12000027	51	4	14010027	33
10745	12000035	51	2	14010035	33
10745	12000032	51	2	14010032	33
10746	12000016	51	6	14010016	33
10746	12000001	51	4	14010001	33
10746	12000024	51	4	14010024	33
10746	12000039	51	4	14010039	33
10746	12000043	51	2	14010043	33
10746	12000047	51	2	14010047	33
10747	12000019	51	6	14010019	33
10747	12000015	51	4	14010015	33
10747	12000024	51	4	14010024	33
10747	12000033	51	4	14010033	33
10747	12000048	51	2	14010048	33
10747	12000029	51	2	14010029	33
10748	12000018	51	6	14010018	33
10748	12000003	51	4	14010003	33
10748	12000025	51	4	14010025	33
10748	12000037	51	4	14010037	33
10748	12000028	51	2	14010028	33
10748	12000026	51	2	14010026	33
10749	12000013	51	6	14010013	33
10749	12000009	51	4	14010009	33
10749	12000032	51	4	14010032	33
10749	12000031	51	4	14010031	33
10749	12000047	51	2	14010047	33
10749	12000022	51	2	14010022	33
10750	12000012	51	6	14010012	33
10750	12000021	51	4	14010021	33
10750	12000035	51	4	14010035	33
10750	12000037	51	4	14010037	33
10750	12000045	51	2	14010045	33
10750	12000033	51	2	14010033	33
10751	12000002	51	6	14010002	33
10751	12000017	51	4	14010017	33
10751	12000045	51	4	14010045	33
10751	12000027	51	4	14010027	33
10751	12000044	51	2	14010044	33
10751	12000043	51	2	14010043	33
10752	12000008	51	6	14010008	33
10752	12000005	51	4	14010005	33
10752	12000029	51	4	14010029	33
10752	12000034	51	4	14010034	33
10752	12000036	51	2	14010036	33
10752	12000037	51	2	14010037	33
10753	12000011	51	6	14010011	33
10753	12000020	51	4	14010020	33
10753	12000024	51	4	14010024	33
10753	12000029	51	4	14010029	33
10753	12000035	51	2	14010035	33
10753	12000039	51	2	14010039	33
10754	12000020	51	6	14010020	33
10754	12000012	51	4	14010012	33
10754	12000045	51	4	14010045	33
10754	12000038	51	4	14010038	33
10754	12000037	51	2	14010037	33
10754	12000031	51	2	14010031	33
10755	12000002	51	6	14010002	33
10755	12000017	51	4	14010017	33
10755	12000022	51	4	14010022	33
10755	12000044	51	4	14010044	33
10755	12000048	51	2	14010048	33
10755	12000028	51	2	14010028	33
10756	12000000	51	6	14010000	33
10756	12000003	51	4	14010003	33
10756	12000048	51	4	14010048	33
10756	12000027	51	4	14010027	33
10756	12000034	51	2	14010034	33
10756	12000026	51	2	14010026	33
10757	12000013	51	6	14010013	33
10757	12000007	51	4	14010007	33
10757	12000044	51	4	14010044	33
10757	12000025	51	4	14010025	33
10757	12000046	51	2	14010046	33
10757	12000043	51	2	14010043	33
10758	12000004	51	6	14010004	33
10758	12000021	51	4	14010021	33
10758	12000030	51	4	14010030	33
10758	12000043	51	4	14010043	33
10758	12000046	51	2	14010046	33
10758	12000036	51	2	14010036	33
10759	12000003	51	6	14010003	33
10759	12000021	51	4	14010021	33
10759	12000037	51	4	14010037	33
10759	12000040	51	4	14010040	33
10759	12000029	51	2	14010029	33
10759	12000044	51	2	14010044	33
10760	12000021	51	6	14010021	33
10760	12000007	51	4	14010007	33
10760	12000033	51	4	14010033	33
10760	12000044	51	4	14010044	33
10760	12000028	51	2	14010028	33
10760	12000045	51	2	14010045	33
10761	12000010	52	6	14010010	35
10761	12000000	52	4	14010000	35
10761	12000031	52	4	14010031	35
10761	12000023	52	4	14010023	35
10761	12000046	52	2	14010046	35
10761	12000033	52	2	14010033	35
10762	12000013	52	6	14010013	35
10762	12000016	52	4	14010016	35
10762	12000041	52	4	14010041	35
10762	12000033	52	4	14010033	35
10762	12000039	52	2	14010039	35
10762	12000027	52	2	14010027	35
10763	12000013	52	6	14010013	35
10763	12000012	52	4	14010012	35
10763	12000049	52	4	14010049	35
10763	12000036	52	4	14010036	35
10763	12000048	52	2	14010048	35
10763	12000029	52	2	14010029	35
10764	12000002	52	6	14010002	35
10764	12000021	52	4	14010021	35
10764	12000049	52	4	14010049	35
10764	12000023	52	4	14010023	35
10764	12000030	52	2	14010030	35
10764	12000033	52	2	14010033	35
10765	12000012	52	6	14010012	35
10765	12000020	52	4	14010020	35
10765	12000039	52	4	14010039	35
10765	12000032	52	4	14010032	35
10765	12000029	52	2	14010029	35
10765	12000028	52	2	14010028	35
10766	12000011	52	6	14010011	35
10766	12000021	52	4	14010021	35
10766	12000032	52	4	14010032	35
10766	12000049	52	4	14010049	35
10766	12000030	52	2	14010030	35
10766	12000025	52	2	14010025	35
10767	12000017	52	6	14010017	35
10767	12000000	52	4	14010000	35
10767	12000044	52	4	14010044	35
10767	12000041	52	4	14010041	35
10767	12000039	52	2	14010039	35
10767	12000035	52	2	14010035	35
10768	12000000	52	6	14010000	35
10768	12000013	52	4	14010013	35
10768	12000046	52	4	14010046	35
10768	12000025	52	4	14010025	35
10768	12000040	52	2	14010040	35
10768	12000036	52	2	14010036	35
10769	12000006	52	6	14010006	35
10769	12000009	52	4	14010009	35
10769	12000036	52	4	14010036	35
10769	12000040	52	4	14010040	35
10769	12000039	52	2	14010039	35
10769	12000030	52	2	14010030	35
10770	12000009	52	6	14010009	35
10770	12000016	52	4	14010016	35
10770	12000030	52	4	14010030	35
10770	12000037	52	4	14010037	35
10770	12000033	52	2	14010033	35
10770	12000035	52	2	14010035	35
10771	12000009	52	6	14010009	35
10771	12000015	52	4	14010015	35
10771	12000023	52	4	14010023	35
10771	12000045	52	4	14010045	35
10771	12000025	52	2	14010025	35
10771	12000044	52	2	14010044	35
10772	12000012	52	6	14010012	35
10772	12000019	52	4	14010019	35
10772	12000039	52	4	14010039	35
10772	12000025	52	4	14010025	35
10772	12000046	52	2	14010046	35
10772	12000031	52	2	14010031	35
10773	12000019	52	6	14010019	35
10773	12000009	52	4	14010009	35
10773	12000037	52	4	14010037	35
10773	12000027	52	4	14010027	35
10773	12000031	52	2	14010031	35
10773	12000033	52	2	14010033	35
10774	12000011	52	6	14010011	35
10774	12000012	52	4	14010012	35
10774	12000044	52	4	14010044	35
10774	12000022	52	4	14010022	35
10774	12000037	52	2	14010037	35
10774	12000043	52	2	14010043	35
10775	12000002	52	6	14010002	35
10775	12000015	52	4	14010015	35
10775	12000042	52	4	14010042	35
10775	12000034	52	4	14010034	35
10775	12000041	52	2	14010041	35
10775	12000043	52	2	14010043	35
10776	12000001	52	6	14010001	35
10776	12000019	52	4	14010019	35
10776	12000040	52	4	14010040	35
10776	12000031	52	4	14010031	35
10776	12000034	52	2	14010034	35
10776	12000030	52	2	14010030	35
10777	12000020	52	6	14010020	35
10777	12000019	52	4	14010019	35
10777	12000030	52	4	14010030	35
10777	12000026	52	4	14010026	35
10777	12000041	52	2	14010041	35
10777	12000043	52	2	14010043	35
10778	12000005	52	6	14010005	35
10778	12000016	52	4	14010016	35
10778	12000046	52	4	14010046	35
10778	12000035	52	4	14010035	35
10778	12000033	52	2	14010033	35
10778	12000034	52	2	14010034	35
10779	12000010	52	6	14010010	35
10779	12000001	52	4	14010001	35
10779	12000025	52	4	14010025	35
10779	12000041	52	4	14010041	35
10779	12000033	52	2	14010033	35
10779	12000046	52	2	14010046	35
10780	12000003	52	6	14010003	35
10780	12000000	52	4	14010000	35
10780	12000037	52	4	14010037	35
10780	12000032	52	4	14010032	35
10780	12000031	52	2	14010031	35
10780	12000040	52	2	14010040	35
10781	12000014	52	6	14010014	35
10781	12000021	52	4	14010021	35
10781	12000049	52	4	14010049	35
10781	12000044	52	4	14010044	35
10781	12000045	52	2	14010045	35
10781	12000038	52	2	14010038	35
10782	12000020	52	6	14010020	35
10782	12000021	52	4	14010021	35
10782	12000049	52	4	14010049	35
10782	12000033	52	4	14010033	35
10782	12000038	52	2	14010038	35
10782	12000036	52	2	14010036	35
10783	12000021	52	6	14010021	35
10783	12000019	52	4	14010019	35
10783	12000027	52	4	14010027	35
10783	12000035	52	4	14010035	35
10783	12000023	52	2	14010023	35
10783	12000022	52	2	14010022	35
10784	12000000	52	6	14010000	35
10784	12000013	52	4	14010013	35
10784	12000046	52	4	14010046	35
10784	12000028	52	4	14010028	35
10784	12000022	52	2	14010022	35
10784	12000034	52	2	14010034	35
10785	12000009	52	6	14010009	35
10785	12000003	52	4	14010003	35
10785	12000048	52	4	14010048	35
10785	12000039	52	4	14010039	35
10785	12000042	52	2	14010042	35
10785	12000029	52	2	14010029	35
10786	12000011	52	6	14010011	35
10786	12000000	52	4	14010000	35
10786	12000026	52	4	14010026	35
10786	12000044	52	4	14010044	35
10786	12000043	52	2	14010043	35
10786	12000029	52	2	14010029	35
10787	12000013	52	6	14010013	35
10787	12000008	52	4	14010008	35
10787	12000044	52	4	14010044	35
10787	12000040	52	4	14010040	35
10787	12000025	52	2	14010025	35
10787	12000043	52	2	14010043	35
10788	12000000	52	6	14010000	35
10788	12000010	52	4	14010010	35
10788	12000042	52	4	14010042	35
10788	12000027	52	4	14010027	35
10788	12000040	52	2	14010040	35
10788	12000038	52	2	14010038	35
10789	12000020	52	6	14010020	35
10789	12000016	52	4	14010016	35
10789	12000046	52	4	14010046	35
10789	12000022	52	4	14010022	35
10789	12000032	52	2	14010032	35
10789	12000024	52	2	14010024	35
10790	12000010	53	6	14010010	36
10790	12000017	53	4	14010017	36
10790	12000037	53	4	14010037	36
10790	12000032	53	4	14010032	36
10790	12000034	53	2	14010034	36
10790	12000033	53	2	14010033	36
10791	12000017	53	6	14010017	36
10791	12000002	53	4	14010002	36
10791	12000046	53	4	14010046	36
10791	12000024	53	4	14010024	36
10791	12000036	53	2	14010036	36
10791	12000042	53	2	14010042	36
10792	12000007	53	6	14010007	36
10792	12000006	53	4	14010006	36
10792	12000043	53	4	14010043	36
10792	12000049	53	4	14010049	36
10792	12000030	53	2	14010030	36
10792	12000038	53	2	14010038	36
10793	12000002	53	6	14010002	36
10793	12000000	53	4	14010000	36
10793	12000041	53	4	14010041	36
10793	12000032	53	4	14010032	36
10793	12000049	53	2	14010049	36
10793	12000026	53	2	14010026	36
10794	12000010	53	6	14010010	36
10794	12000007	53	4	14010007	36
10794	12000049	53	4	14010049	36
10794	12000026	53	4	14010026	36
10794	12000024	53	2	14010024	36
10794	12000043	53	2	14010043	36
10795	12000010	53	6	14010010	36
10795	12000013	53	4	14010013	36
10795	12000036	53	4	14010036	36
10795	12000038	53	4	14010038	36
10795	12000034	53	2	14010034	36
10795	12000024	53	2	14010024	36
10796	12000006	53	6	14010006	36
10796	12000010	53	4	14010010	36
10796	12000049	53	4	14010049	36
10796	12000032	53	4	14010032	36
10796	12000025	53	2	14010025	36
10796	12000027	53	2	14010027	36
10797	12000005	53	6	14010005	36
10797	12000020	53	4	14010020	36
10797	12000033	53	4	14010033	36
10797	12000047	53	4	14010047	36
10797	12000030	53	2	14010030	36
10797	12000029	53	2	14010029	36
10798	12000006	53	6	14010006	36
10798	12000014	53	4	14010014	36
10798	12000025	53	4	14010025	36
10798	12000036	53	4	14010036	36
10798	12000047	53	2	14010047	36
10798	12000026	53	2	14010026	36
10799	12000017	53	6	14010017	36
10799	12000003	53	4	14010003	36
10799	12000026	53	4	14010026	36
10799	12000044	53	4	14010044	36
10799	12000022	53	2	14010022	36
10799	12000030	53	2	14010030	36
10800	12000004	53	6	14010004	36
10800	12000000	53	4	14010000	36
10800	12000038	53	4	14010038	36
10800	12000032	53	4	14010032	36
10800	12000030	53	2	14010030	36
10800	12000024	53	2	14010024	36
10801	12000009	53	6	14010009	36
10801	12000005	53	4	14010005	36
10801	12000035	53	4	14010035	36
10801	12000036	53	4	14010036	36
10801	12000049	53	2	14010049	36
10801	12000038	53	2	14010038	36
10802	12000011	53	6	14010011	36
10802	12000018	53	4	14010018	36
10802	12000046	53	4	14010046	36
10802	12000033	53	4	14010033	36
10802	12000024	53	2	14010024	36
10802	12000028	53	2	14010028	36
10803	12000001	53	6	14010001	36
10803	12000016	53	4	14010016	36
10803	12000032	53	4	14010032	36
10803	12000026	53	4	14010026	36
10803	12000030	53	2	14010030	36
10803	12000022	53	2	14010022	36
10804	12000002	53	6	14010002	36
10804	12000010	53	4	14010010	36
10804	12000045	53	4	14010045	36
10804	12000031	53	4	14010031	36
10804	12000023	53	2	14010023	36
10804	12000035	53	2	14010035	36
10805	12000013	53	6	14010013	36
10805	12000010	53	4	14010010	36
10805	12000049	53	4	14010049	36
10805	12000034	53	4	14010034	36
10805	12000027	53	2	14010027	36
10805	12000032	53	2	14010032	36
10806	12000015	53	6	14010015	36
10806	12000002	53	4	14010002	36
10806	12000038	53	4	14010038	36
10806	12000048	53	4	14010048	36
10806	12000029	53	2	14010029	36
10806	12000028	53	2	14010028	36
10807	12000003	53	6	14010003	36
10807	12000012	53	4	14010012	36
10807	12000036	53	4	14010036	36
10807	12000044	53	4	14010044	36
10807	12000034	53	2	14010034	36
10807	12000024	53	2	14010024	36
10808	12000006	53	6	14010006	36
10808	12000000	53	4	14010000	36
10808	12000032	53	4	14010032	36
10808	12000028	53	4	14010028	36
10808	12000022	53	2	14010022	36
10808	12000043	53	2	14010043	36
10809	12000010	53	6	14010010	36
10809	12000011	53	4	14010011	36
10809	12000031	53	4	14010031	36
10809	12000047	53	4	14010047	36
10809	12000037	53	2	14010037	36
10809	12000040	53	2	14010040	36
10810	12000004	53	6	14010004	36
10810	12000012	53	4	14010012	36
10810	12000042	53	4	14010042	36
10810	12000037	53	4	14010037	36
10810	12000036	53	2	14010036	36
10810	12000027	53	2	14010027	36
10811	12000013	53	6	14010013	36
10811	12000008	53	4	14010008	36
10811	12000045	53	4	14010045	36
10811	12000046	53	4	14010046	36
10811	12000049	53	2	14010049	36
10811	12000029	53	2	14010029	36
10812	12000000	53	6	14010000	36
10812	12000011	53	4	14010011	36
10812	12000030	53	4	14010030	36
10812	12000049	53	4	14010049	36
10812	12000046	53	2	14010046	36
10812	12000037	53	2	14010037	36
10813	12000003	53	6	14010003	36
10813	12000002	53	4	14010002	36
10813	12000024	53	4	14010024	36
10813	12000023	53	4	14010023	36
10813	12000029	53	2	14010029	36
10813	12000035	53	2	14010035	36
10814	12000013	53	6	14010013	36
10814	12000000	53	4	14010000	36
10814	12000036	53	4	14010036	36
10814	12000047	53	4	14010047	36
10814	12000045	53	2	14010045	36
10814	12000026	53	2	14010026	36
10815	12000019	53	6	14010019	36
10815	12000013	53	4	14010013	36
10815	12000037	53	4	14010037	36
10815	12000026	53	4	14010026	36
10815	12000023	53	2	14010023	36
10815	12000030	53	2	14010030	36
10816	12000012	53	6	14010012	36
10816	12000020	53	4	14010020	36
10816	12000036	53	4	14010036	36
10816	12000024	53	4	14010024	36
10816	12000049	53	2	14010049	36
10816	12000025	53	2	14010025	36
10817	12000021	53	6	14010021	36
10817	12000015	53	4	14010015	36
10817	12000046	53	4	14010046	36
10817	12000034	53	4	14010034	36
10817	12000039	53	2	14010039	36
10817	12000036	53	2	14010036	36
10818	12000016	54	6	14010016	37
10818	12000020	54	4	14010020	37
10818	12000041	54	4	14010041	37
10818	12000044	54	4	14010044	37
10818	12000043	54	2	14010043	37
10818	12000048	54	2	14010048	37
10819	12000007	54	6	14010007	37
