#ID	地图ID	类型(1、征战2、试炼3、猎魂4、经验房5、将魂本6、闯关 7支线 8 宝箱)	只能通关一次（1是 0否）	地图文件	战斗背景	关卡在地图中的位置（x;y）	关卡icon	地图名	名称	等级限制	前置ID	后置ID	怪物组ID	剧情怪物	掉落	每天最多打多少次	军令消耗	扫荡军令消耗
id	mapid	type	onlyone	mapbg	battlebg	position	icon	mapname	levelname	levellimit	preid	nextid	monsterid	actormonsterid	drop	maxfightcount	command	mopupcommand
18053909	14	5	0	yewan.png	btl02.png	179;813		明怪	明怪	1	0	0	23063909	0	22081354	1	0	0
18053910	14	5	0	yewan.png	btl05.png	179;814		明怪	明怪	1	0	0	23063910	0	22081354	1	0	0
18053991	14	5	0	yewan.png	btl01.png	179;815		BOSS	BOSS	1	0	0	23063991	0	22083354	1	0	0
18053992	14	5	0	yewan.png	btl01.png	179;816		BOSS	BOSS	1	0	0	23063992	0	22083354	1	0	0
18053993	14	5	0	yewan.png	btl05.png	179;817		BOSS	BOSS	1	0	0	23063993	0	22083354	1	0	0
18053994	14	5	0	yewan.png	btl02.png	179;818		BOSS	BOSS	1	0	0	23063994	0	22083354	1	0	0
18053995	14	5	0	yewan.png	btl04.png	179;819		BOSS	BOSS	1	0	0	23063995	0	22083354	1	0	0
#																		
18061001	14	6	0	yewan.png	btl01.png	179;248	imghead041.png	闯关1	闯关1	1	0	0	23041001	0	22060004	1	0	0
18061002	14	6	0	yewan.png	btl02.png	179;249	imghead042.png	闯关2	闯关2	1	0	0	23041002	0	22060004	1	0	0
18061003	14	6	0	yewan.png	btl03.png	179;250	imghead001.png	闯关3	闯关3	1	0	0	23041003	0	22060004	1	0	0
18061004	14	6	0	yewan.png	btl04.png	179;251	imghead011.png	闯关4	闯关4	1	0	0	23041004	0	22060004	1	0	0
18061005	14	6	0	yewan.png	btl05.png	179;252	imghead004.png	闯关5	闯关5	1	0	0	23041005	0	22060004	1	0	0
18061006	14	6	0	yewan.png	btl06.png	179;253	imghead008.png	闯关6	闯关6	1	0	0	23041006	0	22060004	1	0	0
18061007	14	6	0	yewan.png	btl07.png	179;254	imghead020.png	闯关7	闯关7	1	0	0	23041007	0	22060004	1	0	0
18061008	14	6	0	yewan.png	btl01.png	179;255	imghead003.png	闯关8	闯关8	1	0	0	23041008	0	22060004	1	0	0
18061009	14	6	0	yewan.png	btl02.png	179;256	imghead014.png	闯关9	闯关9	1	0	0	23041009	0	22060004	1	0	0
18061010	14	6	0	yewan.png	btl03.png	179;257	imghead016.png	闯关10	闯关10	1	0	0	23041010	0	22060004	1	0	0
18061011	14	6	0	yewan.png	btl04.png	179;258	imghead043.png	闯关11	闯关11	1	0	0	23041011	0	22060004	1	0	0
18061012	14	6	0	yewan.png	btl05.png	179;259	imghead044.png	闯关12	闯关12	1	0	0	23041012	0	22060004	1	0	0
18061013	14	6	0	yewan.png	btl06.png	179;260	imghead503.png	闯关13	闯关13	1	0	0	23041013	0	22060004	1	0	0
18061014	14	6	0	yewan.png	btl07.png	179;261	imghead010.png	闯关14	闯关14	1	0	0	23041014	0	22060004	1	0	0
18061015	14	6	0	yewan.png	btl01.png	179;262	imghead025.png	闯关15	闯关15	1	0	0	23041015	0	22060004	1	0	0
18061016	14	6	0	yewan.png	btl02.png	179;263	imghead031.png	闯关16	闯关16	1	0	0	23041016	0	22060004	1	0	0
18061017	14	6	0	yewan.png	btl03.png	179;264	imghead045.png	闯关17	闯关17	1	0	0	23041017	0	22060004	1	0	0
18061018	14	6	0	yewan.png	btl04.png	179;265	imghead513.png	闯关18	闯关18	1	0	0	23041018	0	22060004	1	0	0
18061019	14	6	0	yewan.png	btl05.png	179;266	imghead033.png	闯关19	闯关19	1	0	0	23041019	0	22060004	1	0	0
18061020	14	6	0	yewan.png	btl06.png	179;267	imghead021.png	闯关20	闯关20	1	0	0	23041020	0	22060004	1	0	0
18061021	14	6	0	yewan.png	btl07.png	179;268	imghead512.png	闯关21	闯关21	1	0	0	23041021	0	22060004	1	0	0
18061022	14	6	0	yewan.png	btl01.png	179;269	imghead066.png	闯关22	闯关22	1	0	0	23041022	0	22060004	1	0	0
18061023	14	6	0	yewan.png	btl02.png	179;270	imghead051.png	闯关23	闯关23	1	0	0	23041023	0	22060004	1	0	0
18062024	14	6	0	yewan.png	btl03.png	179;271	imghead516.png	闯关24	闯关24	1	0	0	23042024	0	22060004	1	0	0
18062025	14	6	0	yewan.png	btl04.png	179;272	imghead118.png	闯关25	闯关25	1	0	0	23042025	0	22060004	1	0	0
18062026	14	6	0	yewan.png	btl05.png	179;273	imghead017.png	闯关26	闯关26	1	0	0	23042026	0	22060004	1	0	0
18062027	14	6	0	yewan.png	btl06.png	179;274	imghead005.png	闯关27	闯关27	1	0	0	23042027	0	22060004	1	0	0
18062028	14	6	0	yewan.png	btl07.png	179;275	imghead038.png	闯关28	闯关28	1	0	0	23042028	0	22060004	1	0	0
18062029	14	6	0	yewan.png	btl01.png	179;276	imghead060.png	闯关29	闯关29	1	0	0	23042029	0	22060004	1	0	0
18062030	14	6	0	yewan.png	btl02.png	179;277	imghead505.png	闯关30	闯关30	1	0	0	23042030	0	22060004	1	0	0
18062031	14	6	0	yewan.png	btl03.png	179;278	imghead124.png	闯关31	闯关31	1	0	0	23042031	0	22060004	1	0	0
18062032	14	6	0	yewan.png	btl04.png	179;279	imghead132.png	闯关32	闯关32	1	0	0	23042032	0	22060004	1	0	0
18062033	14	6	0	yewan.png	btl05.png	179;280	imghead012.png	闯关33	闯关33	1	0	0	23042033	0	22060004	1	0	0
18062034	14	6	0	yewan.png	btl06.png	179;281	imghead066.png	闯关34	闯关34	1	0	0	23042034	0	22060004	1	0	0
18062035	14	6	0	yewan.png	btl07.png	179;282	imghead071.png	闯关35	闯关35	1	0	0	23042035	0	22060004	1	0	0
18062036	14	6	0	yewan.png	btl01.png	179;283	imghead516.png	闯关36	闯关36	1	0	0	23042036	0	22060004	1	0	0
18062037	14	6	0	yewan.png	btl02.png	179;284	imghead051.png	闯关37	闯关37	1	0	0	23042037	0	22060004	1	0	0
18062038	14	6	0	yewan.png	btl03.png	179;285	imghead008.png	闯关38	闯关38	1	0	0	23042038	0	22060004	1	0	0
18062039	14	6	0	yewan.png	btl04.png	179;286	imghead020.png	闯关39	闯关39	1	0	0	23042039	0	22060004	1	0	0
18062040	14	6	0	yewan.png	btl05.png	179;287	imghead511.png	闯关40	闯关40	1	0	0	23042040	0	22060004	1	0	0
18062041	14	6	0	yewan.png	btl06.png	179;288	imghead003.png	闯关41	闯关41	1	0	0	23042041	0	22060004	1	0	0
18062042	14	6	0	yewan.png	btl07.png	179;289	imghead014.png	闯关42	闯关42	1	0	0	23042042	0	22060004	1	0	0
18062043	14	6	0	yewan.png	btl01.png	179;290	imghead016.png	闯关43	闯关43	1	0	0	23042043	0	22060004	1	0	0
18062044	14	6	0	yewan.png	btl02.png	179;291	imghead043.png	闯关44	闯关44	1	0	0	23042044	0	22060004	1	0	0
18062045	14	6	0	yewan.png	btl03.png	179;292	imghead044.png	闯关45	闯关45	1	0	0	23042045	0	22060004	1	0	0
18062046	14	6	0	yewan.png	btl04.png	179;293	imghead503.png	闯关46	闯关46	1	0	0	23042046	0	22060004	1	0	0
18062047	14	6	0	yewan.png	btl05.png	179;294	imghead045.png	闯关47	闯关47	1	0	0	23042047	0	22060004	1	0	0
18062048	14	6	0	yewan.png	btl06.png	179;295	imghead513.png	闯关48	闯关48	1	0	0	23042048	0	22060004	1	0	0
18062049	14	6	0	yewan.png	btl07.png	179;296	imghead033.png	闯关49	闯关49	1	0	0	23042049	0	22060004	1	0	0
18062050	14	6	0	yewan.png	btl01.png	179;297	imghead514.png	闯关50	闯关50	1	0	0	23042050	0	22060004	1	0	0
18062051	14	6	0	yewan.png	btl02.png	179;298	imghead021.png	闯关51	闯关51	1	0	0	23042051	0	22060004	1	0	0
18062052	14	6	0	yewan.png	btl03.png	179;299	imghead511.png	闯关52	闯关52	1	0	0	23042052	0	22060004	1	0	0
18062053	14	6	0	yewan.png	btl04.png	179;300	imghead045.png	闯关53	闯关53	1	0	0	23042053	0	22060004	1	0	0
18062054	14	6	0	yewan.png	btl05.png	179;301	imghead124.png	闯关54	闯关54	1	0	0	23042054	0	22060004	1	0	0
18062055	14	6	0	yewan.png	btl06.png	179;302	imghead031.png	闯关55	闯关55	1	0	0	23042055	0	22060004	1	0	0
18062056	14	6	0	yewan.png	btl07.png	179;303	imghead001.png	闯关56	闯关56	1	0	0	23042056	0	22060004	1	0	0
18062057	14	6	0	yewan.png	btl01.png	179;304	imghead124.png	闯关57	闯关57	1	0	0	23042057	0	22060004	1	0	0
18062058	14	6	0	yewan.png	btl02.png	179;305	imghead038.png	闯关58	闯关58	1	0	0	23042058	0	22060004	1	0	0
18062059	14	6	0	yewan.png	btl03.png	179;306	imghead515.png	闯关59	闯关59	1	0	0	23042059	0	22060004	1	0	0
18062060	14	6	0	yewan.png	btl04.png	179;307	imghead066.png	闯关60	闯关60	1	0	0	23042060	0	22060004	1	0	0
18062061	14	6	0	yewan.png	btl05.png	179;308	imghead071.png	闯关61	闯关61	1	0	0	23042061	0	22060004	1	0	0
18062062	14	6	0	yewan.png	btl06.png	179;309	imghead029.png	闯关62	闯关62	1	0	0	23042062	0	22060004	1	0	0
18062063	14	6	0	yewan.png	btl07.png	179;310	imghead055.png	闯关63	闯关63	1	0	0	23042063	0	22060004	1	0	0
18062064	14	6	0	yewan.png	btl01.png	179;311	imghead516.png	闯关64	闯关64	1	0	0	23042064	0	22060004	1	0	0
18063065	14	6	0	yewan.png	btl02.png	179;312	imghead035.png	闯关65	闯关65	1	0	0	23043065	0	22060004	1	0	0
18063066	14	6	0	yewan.png	btl03.png	179;313	imghead118.png	闯关66	闯关66	1	0	0	23043066	0	22060004	1	0	0
18063067	14	6	0	yewan.png	btl04.png	179;314	imghead017.png	闯关67	闯关67	1	0	0	23043067	0	22060004	1	0	0
18063068	14	6	0	yewan.png	btl05.png	179;315	imghead005.png	闯关68	闯关68	1	0	0	23043068	0	22060004	1	0	0
18063069	14	6	0	yewan.png	btl06.png	179;316	imghead038.png	闯关69	闯关69	1	0	0	23043069	0	22060004	1	0	0
18063070	14	6	0	yewan.png	btl07.png	179;317	imghead060.png	闯关70	闯关70	1	0	0	23043070	0	22060004	1	0	0
18063071	14	6	0	yewan.png	btl01.png	179;318	imghead505.png	闯关71	闯关71	1	0	0	23043071	0	22060004	1	0	0
18063072	14	6	0	yewan.png	btl02.png	179;319	imghead124.png	闯关72	闯关72	1	0	0	23043072	0	22060004	1	0	0
18063073	14	6	0	yewan.png	btl03.png	179;320	imghead071.png	闯关73	闯关73	1	0	0	23043073	0	22060004	1	0	0
18063074	14	6	0	yewan.png	btl04.png	179;321	imghead114.png	闯关74	闯关74	1	0	0	23043074	0	22060004	1	0	0
18063075	14	6	0	yewan.png	btl05.png	179;322	imghead041.png	闯关75	闯关75	1	0	0	23043075	0	22060004	1	0	0
18063076	14	6	0	yewan.png	btl06.png	179;323	imghead042.png	闯关76	闯关76	1	0	0	23043076	0	22060004	1	0	0
18063077	14	6	0	yewan.png	btl07.png	179;324	imghead001.png	闯关77	闯关77	1	0	0	23043077	0	22060004	1	0	0
18063078	14	6	0	yewan.png	btl01.png	179;325	imghead011.png	闯关78	闯关78	1	0	0	23043078	0	22060004	1	0	0
18063079	14	6	0	yewan.png	btl02.png	179;326	imghead004.png	闯关79	闯关79	1	0	0	23043079	0	22060004	1	0	0
18063080	14	6	0	yewan.png	btl03.png	179;327	imghead008.png	闯关80	闯关80	1	0	0	23043080	0	22060004	1	0	0
18063081	14	6	0	yewan.png	btl04.png	179;328	imghead020.png	闯关81	闯关81	1	0	0	23043081	0	22060004	1	0	0
18063082	14	6	0	yewan.png	btl05.png	179;329	imghead511.png	闯关82	闯关82	1	0	0	23043082	0	22060004	1	0	0
18063083	14	6	0	yewan.png	btl06.png	179;330	imghead003.png	闯关83	闯关83	1	0	0	23043083	0	22060004	1	0	0
18063084	14	6	0	yewan.png	btl07.png	179;331	imghead513.png	闯关84	闯关84	1	0	0	23043084	0	22060004	1	0	0
18063085	14	6	0	yewan.png	btl01.png	179;332	imghead033.png	闯关85	闯关85	1	0	0	23043085	0	22060004	1	0	0
18063086	14	6	0	yewan.png	btl02.png	179;333	imghead514.png	闯关86	闯关86	1	0	0	23043086	0	22060004	1	0	0
18063087	14	6	0	yewan.png	btl03.png	179;334	imghead021.png	闯关87	闯关87	1	0	0	23043087	0	22060004	1	0	0
18063088	14	6	0	yewan.png	btl04.png	179;335	imghead041.png	闯关88	闯关88	1	0	0	23043088	0	22060004	1	0	0
18063089	14	6	0	yewan.png	btl05.png	179;336	imghead042.png	闯关89	闯关89	1	0	0	23043089	0	22060004	1	0	0
18063090	14	6	0	yewan.png	btl06.png	179;337	imghead001.png	闯关90	闯关90	1	0	0	23043090	0	22060004	1	0	0
18063091	14	6	0	yewan.png	btl07.png	179;338	imghead011.png	闯关91	闯关91	1	0	0	23043091	0	22060004	1	0	0
18063092	14	6	0	yewan.png	btl01.png	179;339	imghead004.png	闯关92	闯关92	1	0	0	23043092	0	22060004	1	0	0
18063093	14	6	0	yewan.png	btl02.png	179;340	imghead008.png	闯关93	闯关93	1	0	0	23043093	0	22060004	1	0	0
18063094	14	6	0	yewan.png	btl03.png	179;341	imghead020.png	闯关94	闯关94	1	0	0	23043094	0	22060004	1	0	0
18063095	14	6	0	yewan.png	btl04.png	179;342	imghead005.png	闯关95	闯关95	1	0	0	23043095	0	22060004	1	0	0
18063096	14	6	0	yewan.png	btl05.png	179;343	imghead514.png	闯关96	闯关96	1	0	0	23043096	0	22060004	1	0	0
18063097	14	6	0	yewan.png	btl06.png	179;344	imghead038.png	闯关97	闯关97	1	0	0	23043097	0	22060004	1	0	0
18063098	14	6	0	yewan.png	btl07.png	179;345	imghead011.png	闯关98	闯关98	1	0	0	23043098	0	22060004	1	0	0
18063099	14	6	0	yewan.png	btl01.png	179;346	imghead008.png	闯关99	闯关99	1	0	0	23043099	0	22060004	1	0	0
18063100	14	6	0	yewan.png	btl02.png	179;347	imghead001.png	闯关100	闯关100	1	0	0	23043100	0	22060004	1	0	0
18063101	14	6	0	yewan.png	btl03.png	179;348	imghead003.png	闯关101	闯关101	1	0	0	23043101	0	22060004	1	0	0
18063102	14	6	0	yewan.png	btl04.png	179;349	imghead066.png	闯关102	闯关102	1	0	0	23043102	0	22060004	1	0	0
18063103	14	6	0	yewan.png	btl05.png	179;350	imghead041.png	闯关103	闯关103	1	0	0	23043103	0	22060004	1	0	0
18063104	14	6	0	yewan.png	btl06.png	179;351	imghead124.png	闯关104	闯关104	1	0	0	23043104	0	22060004	1	0	0
18063105	14	6	0	yewan.png	btl07.png	179;352	imghead138.png	闯关105	闯关105	1	0	0	23043105	0	22060004	1	0	0
18063106	14	6	0	yewan.png	btl01.png	179;353	imghead004.png	闯关106	闯关106	1	0	0	23043106	0	22060004	1	0	0
18063107	14	6	0	yewan.png	btl02.png	179;354	imghead031.png	闯关107	闯关107	1	0	0	23043107	0	22060004	1	0	0
18063108	14	6	0	yewan.png	btl03.png	179;355	imghead020.png	闯关108	闯关108	1	0	0	23043108	0	22060004	1	0	0
18063109	14	6	0	yewan.png	btl04.png	179;356	imghead118.png	闯关109	闯关109	1	0	0	23043109	0	22060004	1	0	0
18063110	14	6	0	yewan.png	btl05.png	179;357	imghead038.png	闯关110	闯关110	1	0	0	23043110	0	22060004	1	0	0
18063111	14	6	0	yewan.png	btl06.png	179;358	imghead513.png	闯关111	闯关111	1	0	0	23043111	0	22060004	1	0	0
18063112	14	6	0	yewan.png	btl07.png	179;359	imghead025.png	闯关112	闯关112	1	0	0	23043112	0	22060004	1	0	0
18064113	14	6	0	yewan.png	btl01.png	179;360	imghead038.png	闯关113	闯关113	1	0	0	23044113	0	22060004	1	0	0
18064114	14	6	0	yewan.png	btl02.png	179;361	imghead060.png	闯关114	闯关114	1	0	0	23044114	0	22060004	1	0	0
18064115	14	6	0	yewan.png	btl03.png	179;362	imghead505.png	闯关115	闯关115	1	0	0	23044115	0	22060004	1	0	0
18064116	14	6	0	yewan.png	btl04.png	179;363	imghead124.png	闯关116	闯关116	1	0	0	23044116	0	22060004	1	0	0
18064117	14	6	0	yewan.png	btl05.png	179;364	imghead132.png	闯关117	闯关117	1	0	0	23044117	0	22060004	1	0	0
18064118	14	6	0	yewan.png	btl06.png	179;365	imghead114.png	闯关118	闯关118	1	0	0	23044118	0	22060004	1	0	0
18064119	14	6	0	yewan.png	btl07.png	179;366	imghead515.png	闯关119	闯关119	1	0	0	23044119	0	22060004	1	0	0
18064120	14	6	0	yewan.png	btl01.png	179;367	imghead512.png	闯关120	闯关120	1	0	0	23044120	0	22060004	1	0	0
18064121	14	6	0	yewan.png	btl02.png	179;368	imghead041.png	闯关121	闯关121	1	0	0	23044121	0	22060004	1	0	0
18064122	14	6	0	yewan.png	btl03.png	179;369	imghead042.png	闯关122	闯关122	1	0	0	23044122	0	22060004	1	0	0
18064123	14	6	0	yewan.png	btl04.png	179;370	imghead025.png	闯关123	闯关123	1	0	0	23044123	0	22060004	1	0	0
18064124	14	6	0	yewan.png	btl05.png	179;371	imghead011.png	闯关124	闯关124	1	0	0	23044124	0	22060004	1	0	0
18064125	14	6	0	yewan.png	btl06.png	179;372	imghead004.png	闯关125	闯关125	1	0	0	23044125	0	22060004	1	0	0
18064126	14	6	0	yewan.png	btl07.png	179;373	imghead008.png	闯关126	闯关126	1	0	0	23044126	0	22060004	1	0	0
18064127	14	6	0	yewan.png	btl01.png	179;374	imghead020.png	闯关127	闯关127	1	0	0	23044127	0	22060004	1	0	0
18064128	14	6	0	yewan.png	btl02.png	179;375	imghead511.png	闯关128	闯关128	1	0	0	23044128	0	22060004	1	0	0
18064129	14	6	0	yewan.png	btl03.png	179;376	imghead003.png	闯关129	闯关129	1	0	0	23044129	0	22060004	1	0	0
18064130	14	6	0	yewan.png	btl04.png	179;377	imghead014.png	闯关130	闯关130	1	0	0	23044130	0	22060004	1	0	0
18064131	14	6	0	yewan.png	btl05.png	179;378	imghead016.png	闯关131	闯关131	1	0	0	23044131	0	22060004	1	0	0
18064132	14	6	0	yewan.png	btl06.png	179;379	imghead043.png	闯关132	闯关132	1	0	0	23044132	0	22060004	1	0	0
18064133	14	6	0	yewan.png	btl07.png	179;380	imghead044.png	闯关133	闯关133	1	0	0	23044133	0	22060004	1	0	0
18064134	14	6	0	yewan.png	btl01.png	179;381	imghead503.png	闯关134	闯关134	1	0	0	23044134	0	22060004	1	0	0
18064135	14	6	0	yewan.png	btl02.png	179;382	imghead514.png	闯关135	闯关135	1	0	0	23044135	0	22060004	1	0	0
18064136	14	6	0	yewan.png	btl03.png	179;383	imghead011.png	闯关136	闯关136	1	0	0	23044136	0	22060004	1	0	0
18064137	14	6	0	yewan.png	btl04.png	179;384	imghead021.png	闯关137	闯关137	1	0	0	23044137	0	22060004	1	0	0
18064138	14	6	0	yewan.png	btl05.png	179;385	imghead001.png	闯关138	闯关138	1	0	0	23044138	0	22060004	1	0	0
18064139	14	6	0	yewan.png	btl06.png	179;386	imghead008.png	闯关139	闯关139	1	0	0	23044139	0	22060004	1	0	0
18064140	14	6	0	yewan.png	btl07.png	179;387	imghead003.png	闯关140	闯关140	1	0	0	23044140	0	22060004	1	0	0
18064141	14	6	0	yewan.png	btl01.png	179;388	imghead042.png	闯关141	闯关141	1	0	0	23044141	0	22060004	1	0	0
18064142	14	6	0	yewan.png	btl02.png	179;389	imghead041.png	闯关142	闯关142	1	0	0	23044142	0	22060004	1	0	0
18064143	14	6	0	yewan.png	btl03.png	179;390	imghead004.png	闯关143	闯关143	1	0	0	23044143	0	22060004	1	0	0
18064144	14	6	0	yewan.png	btl04.png	179;391	imghead042.png	闯关144	闯关144	1	0	0	23044144	0	22060004	1	0	0
18064145	14	6	0	yewan.png	btl05.png	179;392	imghead043.png	闯关145	闯关145	1	0	0	23044145	0	22060004	1	0	0
18064146	14	6	0	yewan.png	btl06.png	179;393	imghead042.png	闯关146	闯关146	1	0	0	23044146	0	22060004	1	0	0
18064147	14	6	0	yewan.png	btl07.png	179;394	imghead012.png	闯关147	闯关147	1	0	0	23044147	0	22060004	1	0	0
18064148	14	6	0	yewan.png	btl01.png	179;395	imghead003.png	闯关148	闯关148	1	0	0	23044148	0	22060004	1	0	0
18064149	14	6	0	yewan.png	btl02.png	179;396	imghead001.png	闯关149	闯关149	1	0	0	23044149	0	22060004	1	0	0
18064150	14	6	0	yewan.png	btl03.png	179;397	imghead511.png	闯关150	闯关150	1	0	0	23044150	0	22060004	1	0	0
18064151	14	6	0	yewan.png	btl04.png	179;398	imghead010.png	闯关151	闯关151	1	0	0	23044151	0	22060004	1	0	0
18064152	14	6	0	yewan.png	btl05.png	179;399	imghead514.png	闯关152	闯关152	1	0	0	23044152	0	22060004	1	0	0
18064153	14	6	0	yewan.png	btl06.png	179;400	imghead020.png	闯关153	闯关153	1	0	0	23044153	0	22060004	1	0	0
18064154	14	6	0	yewan.png	btl07.png	179;401	imghead118.png	闯关154	闯关154	1	0	0	23044154	0	22060004	1	0	0
18064155	14	6	0	yewan.png	btl01.png	179;402	imghead038.png	闯关155	闯关155	1	0	0	23044155	0	22060004	1	0	0
18064156	14	6	0	yewan.png	btl02.png	179;403	imghead016.png	闯关156	闯关156	1	0	0	23044156	0	22060004	1	0	0
18064157	14	6	0	yewan.png	btl03.png	179;404	imghead505.png	闯关157	闯关157	1	0	0	23044157	0	22060004	1	0	0
18064158	14	6	0	yewan.png	btl04.png	179;405	imghead041.png	闯关158	闯关158	1	0	0	23044158	0	22060004	1	0	0
18064159	14	6	0	yewan.png	btl05.png	179;406	imghead003.png	闯关159	闯关159	1	0	0	23044159	0	22060004	1	0	0
18064160	14	6	0	yewan.png	btl06.png	179;407	imghead001.png	闯关160	闯关160	1	0	0	23044160	0	22060004	1	0	0
18064161	14	6	0	yewan.png	btl07.png	179;408	imghead010.png	闯关161	闯关161	1	0	0	23044161	0	22060004	1	0	0
18064162	14	6	0	yewan.png	btl01.png	179;409	imghead025.png	闯关162	闯关162	1	0	0	23044162	0	22060004	1	0	0
18064163	14	6	0	yewan.png	btl02.png	179;410	imghead042.png	闯关163	闯关163	1	0	0	23044163	0	22060004	1	0	0
18065164	14	6	0	yewan.png	btl03.png	179;411	imghead035.png	闯关164	闯关164	1	0	0	23045164	0	22060004	1	0	0
18065165	14	6	0	yewan.png	btl04.png	179;412	imghead118.png	闯关165	闯关165	1	0	0	23045165	0	22060004	1	0	0
18065166	14	6	0	yewan.png	btl05.png	179;413	imghead017.png	闯关166	闯关166	1	0	0	23045166	0	22060004	1	0	0
18065167	14	6	0	yewan.png	btl06.png	179;414	imghead005.png	闯关167	闯关167	1	0	0	23045167	0	22060004	1	0	0
18065168	14	6	0	yewan.png	btl07.png	179;415	imghead038.png	闯关168	闯关168	1	0	0	23045168	0	22060004	1	0	0
18065169	14	6	0	yewan.png	btl01.png	179;416	imghead060.png	闯关169	闯关169	1	0	0	23045169	0	22060004	1	0	0
18065170	14	6	0	yewan.png	btl02.png	179;417	imghead505.png	闯关170	闯关170	1	0	0	23045170	0	22060004	1	0	0
18065171	14	6	0	yewan.png	btl03.png	179;418	imghead124.png	闯关171	闯关171	1	0	0	23045171	0	22060004	1	0	0
18065172	14	6	0	yewan.png	btl04.png	179;419	imghead041.png	闯关172	闯关172	1	0	0	23045172	0	22060004	1	0	0
18065173	14	6	0	yewan.png	btl05.png	179;420	imghead042.png	闯关173	闯关173	1	0	0	23045173	0	22060004	1	0	0
18065174	14	6	0	yewan.png	btl06.png	179;421	imghead001.png	闯关174	闯关174	1	0	0	23045174	0	22060004	1	0	0
18065175	14	6	0	yewan.png	btl07.png	179;422	imghead011.png	闯关175	闯关175	1	0	0	23045175	0	22060004	1	0	0
18065176	14	6	0	yewan.png	btl01.png	179;423	imghead004.png	闯关176	闯关176	1	0	0	23045176	0	22060004	1	0	0
18065177	14	6	0	yewan.png	btl02.png	179;424	imghead008.png	闯关177	闯关177	1	0	0	23045177	0	22060004	1	0	0
18065178	14	6	0	yewan.png	btl03.png	179;425	imghead020.png	闯关178	闯关178	1	0	0	23045178	0	22060004	1	0	0
18065179	14	6	0	yewan.png	btl04.png	179;426	imghead025.png	闯关179	闯关179	1	0	0	23045179	0	22060004	1	0	0
18065180	14	6	0	yewan.png	btl05.png	179;427	imghead031.png	闯关180	闯关180	1	0	0	23045180	0	22060004	1	0	0
18065181	14	6	0	yewan.png	btl06.png	179;428	imghead045.png	闯关181	闯关181	1	0	0	23045181	0	22060004	1	0	0
18065182	14	6	0	yewan.png	btl07.png	179;429	imghead514.png	闯关182	闯关182	1	0	0	23045182	0	22060004	1	0	0
18065183	14	6	0	yewan.png	btl01.png	179;430	imghead042.png	闯关183	闯关183	1	0	0	23045183	0	22060004	1	0	0
18065184	14	6	0	yewan.png	btl02.png	179;431	imghead004.png	闯关184	闯关184	1	0	0	23045184	0	22060004	1	0	0
18065185	14	6	0	yewan.png	btl03.png	179;432	imghead512.png	闯关185	闯关185	1	0	0	23045185	0	22060004	1	0	0
18065186	14	6	0	yewan.png	btl04.png	179;433	imghead511.png	闯关186	闯关186	1	0	0	23045186	0	22060004	1	0	0
18065187	14	6	0	yewan.png	btl05.png	179;434	imghead031.png	闯关187	闯关187	1	0	0	23045187	0	22060004	1	0	0
18065188	14	6	0	yewan.png	btl06.png	179;435	imghead041.png	闯关188	闯关188	1	0	0	23045188	0	22060004	1	0	0
18065189	14	6	0	yewan.png	btl07.png	179;436	imghead041.png	闯关189	闯关189	1	0	0	23045189	0	22060004	1	0	0
18065190	14	6	0	yewan.png	btl01.png	179;437	imghead001.png	闯关190	闯关190	1	0	0	23045190	0	22060004	1	0	0
18065191	14	6	0	yewan.png	btl02.png	179;438	imghead041.png	闯关191	闯关191	1	0	0	23045191	0	22060004	1	0	0
18065192	14	6	0	yewan.png	btl03.png	179;439	imghead004.png	闯关192	闯关192	1	0	0	23045192	0	22060004	1	0	0
18065193	14	6	0	yewan.png	btl04.png	179;440	imghead041.png	闯关193	闯关193	1	0	0	23045193	0	22060004	1	0	0
18065194	14	6	0	yewan.png	btl05.png	179;441	imghead003.png	闯关194	闯关194	1	0	0	23045194	0	22060004	1	0	0
18065195	14	6	0	yewan.png	btl06.png	179;442	imghead124.png	闯关195	闯关195	1	0	0	23045195	0	22060004	1	0	0
18065196	14	6	0	yewan.png	btl07.png	179;443	imghead055.png	闯关196	闯关196	1	0	0	23045196	0	22060004	1	0	0
18065197	14	6	0	yewan.png	btl01.png	179;444	imghead001.png	闯关197	闯关197	1	0	0	23045197	0	22060004	1	0	0
18065198	14	6	0	yewan.png	btl02.png	179;445	imghead511.png	闯关198	闯关198	1	0	0	23045198	0	22060004	1	0	0
18065199	14	6	0	yewan.png	btl03.png	179;446	imghead017.png	闯关199	闯关199	1	0	0	23045199	0	22060004	1	0	0
18065200	14	6	0	yewan.png	btl04.png	179;447	imghead513.png	闯关200	闯关200	1	0	0	23045200	0	22060004	1	0	0
18065201	14	6	0	yewan.png	btl05.png	179;448	imghead025.png	闯关201	闯关201	1	0	0	23045201	0	22060004	1	0	0
18065202	14	6	0	yewan.png	btl06.png	179;449	imghead041.png	闯关202	闯关202	1	0	0	23045202	0	22060004	1	0	0
18065203	14	6	0	yewan.png	btl07.png	179;450	imghead043.png	闯关203	闯关203	1	0	0	23045203	0	22060004	1	0	0
18065204	14	6	0	yewan.png	btl01.png	179;451	imghead020.png	闯关204	闯关204	1	0	0	23045204	0	22060004	1	0	0
18065205	14	6	0	yewan.png	btl02.png	179;452	imghead118.png	闯关205	闯关205	1	0	0	23045205	0	22060004	1	0	0
