#id	#掉落组	组内编号	说明	物品id	物品数量	权重（总权重为10000）	是否显示
id	group	no	describe	itemid	num	weight	show
1	22021301	1	征战1301_主公经验值	17010044	1800	10000	0
2	22021301	2	征战1301_武将经验值	17010048	100	10000	0
3	22021301	3	征战1301_铜钱	17010039	200	10000	1
4	22021301	4	征战1301_高级丝绸	17010022	1	8000	1
5	22021301	5	征战1301_特级怪兽角	17010079	1	7000	1
1	22021302	1	征战1302_主公经验值	17010044	1800	10000	0
2	22021302	2	征战1302_武将经验值	17010048	100	10000	0
3	22021302	3	征战1302_铜钱	17010039	200	10000	1
4	22021302	4	征战1302_高级五色花	17010023	1	8000	1
5	22021302	5	征战1302_特级孔石	17010080	1	7000	1
1	22021303	1	征战1303_主公经验值	17010044	1800	10000	0
2	22021303	2	征战1303_武将经验值	17010048	100	10000	0
3	22021303	3	征战1303_铜钱	17010039	200	10000	1
4	22021303	4	征战1303_高级秘银粉	17010024	1	8000	1
5	22021303	5	征战1303_特级秘银粉	17010078	1	7000	1
1	22021304	1	征战1304_主公经验值	17010044	1800	10000	0
2	22021304	2	征战1304_武将经验值	17010048	100	10000	0
3	22021304	3	征战1304_铜钱	17010039	200	10000	1
4	22021304	4	征战1304_甘宁将魂	17020027	1	6000	1
4	22021304	4	征战1304_甘宁将魂	17020027	2	2000	0
1	22021305	1	征战1305_主公经验值	17010044	1800	10000	0
2	22021305	2	征战1305_武将经验值	17010048	100	10000	0
3	22021305	3	征战1305_铜钱	17010039	200	10000	1
4	22021305	4	征战1305_高级怪兽角	17010025	1	8000	1
5	22021305	5	征战1305_特级翎羽	17010081	1	7000	1
1	22021306	1	征战1306_主公经验值	17010044	1800	10000	0
2	22021306	2	征战1306_武将经验值	17010048	100	10000	0
3	22021306	3	征战1306_铜钱	17010039	200	10000	1
4	22021306	4	征战1306_高级孔石	17010026	1	8000	1
5	22021306	5	征战1306_特级翠玉	17010082	1	7000	1
1	22021307	1	征战1307_主公经验值	17010044	1800	10000	0
2	22021307	2	征战1307_武将经验值	17010048	100	10000	0
3	22021307	3	征战1307_铜钱	17010039	200	10000	1
4	22021307	4	征战1307_高级翎羽	17010027	1	8000	1
5	22021307	5	征战1307_特级牙尖	17010083	1	7000	1
1	22021308	1	征战1308_主公经验值	17010044	1800	10000	0
2	22021308	2	征战1308_武将经验值	17010048	100	10000	0
3	22021308	3	征战1308_铜钱	17010039	200	10000	1
4	22021308	4	征战1308_周泰将魂	17020040	1	6000	1
4	22021308	4	征战1308_周泰将魂	17020040	2	2000	0
1	22021401	1	征战1401_主公经验值	17010044	1800	10000	0
2	22021401	2	征战1401_武将经验值	17010048	100	10000	0
3	22021401	3	征战1401_铜钱	17010039	200	10000	1
4	22021401	4	征战1401_高级翠玉	17010028	1	8000	1
5	22021401	5	征战1401_特级玄铁	17010074	1	7000	1
1	22021402	1	征战1402_主公经验值	17010044	1800	10000	0
2	22021402	2	征战1402_武将经验值	17010048	100	10000	0
3	22021402	3	征战1402_铜钱	17010039	200	10000	1
4	22021402	4	征战1402_高级牙尖	17010029	1	8000	1
5	22021402	5	征战1402_特级方解石	17010075	1	7000	1
1	22021403	1	征战1403_主公经验值	17010044	1800	10000	0
2	22021403	2	征战1403_武将经验值	17010048	100	10000	0
3	22021403	3	征战1403_铜钱	17010039	200	10000	1
4	22021403	4	征战1403_中级玄铁	17010010	1	9000	1
5	22021403	5	征战1403_高级孔石	17010026	1	8000	1
6	22021403	6	征战1403_特级翎羽	17010081	1	7000	1
1	22021404	1	征战1404_主公经验值	17010044	1800	10000	0
2	22021404	2	征战1404_武将经验值	17010048	100	10000	0
3	22021404	3	征战1404_铜钱	17010039	200	10000	1
4	22021404	4	征战1404_夏侯渊将魂	17020037	1	6000	1
4	22021404	4	征战1404_夏侯渊将魂	17020037	2	2000	0
1	22021405	1	征战1405_主公经验值	17010044	1800	10000	0
2	22021405	2	征战1405_武将经验值	17010048	100	10000	0
3	22021405	3	征战1405_铜钱	17010039	200	10000	1
4	22021405	4	征战1405_中级方解石	17010011	1	9000	1
5	22021405	5	征战1405_高级翎羽	17010027	1	8000	1
6	22021405	6	征战1405_特级秘银粉	17010078	1	7000	1
1	22021406	1	征战1406_主公经验值	17010044	1800	10000	0
2	22021406	2	征战1406_武将经验值	17010048	100	10000	0
3	22021406	3	征战1406_铜钱	17010039	200	10000	1
4	22021406	4	征战1406_中级丝绸	17010012	1	9000	1
5	22021406	5	征战1406_高级翠玉	17010028	1	8000	1
6	22021406	6	征战1406_特级方解石	17010075	1	7000	1
1	22021407	1	征战1407_主公经验值	17010044	1800	10000	0
2	22021407	2	征战1407_武将经验值	17010048	100	10000	0
3	22021407	3	征战1407_铜钱	17010039	200	10000	1
4	22021407	4	征战1407_中级五色花	17010013	1	9000	1
5	22021407	5	征战1407_高级牙尖	17010029	1	8000	1
6	22021407	6	征战1407_特级怪兽角	17010079	1	7000	1
1	22021408	1	征战1408_主公经验值	17010044	1800	10000	0
2	22021408	2	征战1408_武将经验值	17010048	100	10000	0
3	22021408	3	征战1408_铜钱	17010039	200	10000	1
4	22021408	4	征战1408_贾诩将魂	17020039	1	6000	1
4	22021408	4	征战1408_贾诩将魂	17020039	2	2000	0
1	22021501	1	征战1501_主公经验值	17010044	1800	10000	0
2	22021501	2	征战1501_武将经验值	17010048	100	10000	0
3	22021501	3	征战1501_铜钱	17010039	200	10000	1
4	22021501	4	征战1501_中级秘银粉	17010014	1	9000	1
5	22021501	5	征战1501_高级玄铁	17010020	1	8000	1
6	22021501	6	征战1501_特级翠玉	17010082	1	7000	1
1	22021502	1	征战1502_主公经验值	17010044	1800	10000	0
2	22021502	2	征战1502_武将经验值	17010048	100	10000	0
3	22021502	3	征战1502_铜钱	17010039	200	10000	1
4	22021502	4	征战1502_中级怪兽角	17010015	1	9000	1
5	22021502	5	征战1502_高级方解石	17010021	1	8000	1
6	22021502	6	征战1502_特级牙尖	17010083	1	7000	1
1	22021503	1	征战1503_主公经验值	17010044	1800	10000	0
2	22021503	2	征战1503_武将经验值	17010048	100	10000	0
3	22021503	3	征战1503_铜钱	17010039	200	10000	1
4	22021503	4	征战1503_中级孔石	17010016	1	9000	1
5	22021503	5	征战1503_高级丝绸	17010022	1	8000	1
6	22021503	6	征战1503_特级孔石	17010080	1	7000	1
1	22021504	1	征战1504_主公经验值	17010044	1800	10000	0
2	22021504	2	征战1504_武将经验值	17010048	100	10000	0
3	22021504	3	征战1504_铜钱	17010039	200	10000	1
4	22021504	4	征战1504_周泰将魂	17020040	1	6000	1
4	22021504	4	征战1504_周泰将魂	17020040	2	2000	0
1	22021505	1	征战1505_主公经验值	17010044	1800	10000	0
2	22021505	2	征战1505_武将经验值	17010048	100	10000	0
3	22021505	3	征战1505_铜钱	17010039	200	10000	1
4	22021505	4	征战1505_中级翎羽	17010017	1	9000	1
5	22021505	5	征战1505_高级五色花	17010023	1	8000	1
6	22021505	6	征战1505_特级玄铁	17010074	1	7000	1
1	22021506	1	征战1506_主公经验值	17010044	1800	10000	0
2	22021506	2	征战1506_武将经验值	17010048	100	10000	0
3	22021506	3	征战1506_铜钱	17010039	200	10000	1
4	22021506	4	征战1506_中级翠玉	17010018	1	9000	1
5	22021506	5	征战1506_高级秘银粉	17010024	1	8000	1
6	22021506	6	征战1506_特级五色花	17010077	1	7000	1
1	22021507	1	征战1507_主公经验值	17010044	1800	10000	0
2	22021507	2	征战1507_武将经验值	17010048	100	10000	0
3	22021507	3	征战1507_铜钱	17010039	200	10000	1
4	22021507	4	征战1507_中级牙尖	17010019	1	9000	1
5	22021507	5	征战1507_高级怪兽角	17010025	1	8000	1
6	22021507	6	征战1507_特级丝绸	17010076	1	7000	1
1	22021508	1	征战1508_主公经验值	17010044	1800	10000	0
2	22021508	2	征战1508_武将经验值	17010048	100	10000	0
3	22021508	3	征战1508_铜钱	17010039	200	10000	1
4	22021508	4	征战1508_刘备将魂	17020017	1	6000	1
4	22021508	4	征战1508_刘备将魂	17020017	2	2000	0
1	22030101	1	铜钱	17010039	200	10000	1
2	22030101	2	主公经验值—试炼	17010044	250	10000	0
3	22030101	3	武将经验值—试炼	17010048	100	10000	0
4	22030101	4	1级绿色近战武器	17030050	1	5000	0
4	22030101	4	1级蓝色近战武器	17030051	1	2000	1
4	22030101	4	1级紫色近战武器	17030053	1	250	0
1	22030102	1	铜钱	17010039	200	10000	1
2	22030102	2	主公经验值—试炼	17010044	250	10000	0
3	22030102	3	武将经验值—试炼	17010048	100	10000	0
4	22030102	4	1级绿色法术防具	17030078	1	5000	0
4	22030102	4	1级蓝色法术防具	17030079	1	2000	1
4	22030102	4	1级紫色法术防具	17030081	1	250	0
1	22030103	1	铜钱	17010039	200	10000	1
2	22030103	2	主公经验值—试炼	17010044	250	10000	0
3	22030103	3	武将经验值—试炼	17010048	100	10000	0
4	22030103	4	1级绿色物防马	17030099	1	5000	0
4	22030103	4	1级蓝色物防马	17030100	1	2000	1
4	22030103	4	1级紫色物防马	17030102	1	250	0
1	22030104	1	铜钱	17010039	200	10000	1
2	22030104	2	主公经验值—试炼	17010044	400	10000	0
3	22030104	3	武将经验值—试炼	17010048	100	10000	0
4	22030104	4	1级绿色远程武器	17030064	1	5000	0
4	22030104	4	1级蓝色远程武器	17030065	1	2000	1
4	22030104	4	1级紫色远程武器	17030067	1	250	0
1	22030105	1	铜钱	17010039	200	10000	1
2	22030105	2	主公经验值—试炼	17010044	400	10000	0
3	22030105	3	武将经验值—试炼	17010048	100	10000	0
4	22030105	4	1级绿色法攻马	17030092	1	5000	0
4	22030105	4	1级蓝色法攻马	17030093	1	2000	1
4	22030105	4	1级紫色法攻马	17030095	1	250	0
1	22030106	1	铜钱	17010039	200	10000	1
2	22030106	2	主公经验值—试炼	17010044	400	10000	0
3	22030106	3	武将经验值—试炼	17010048	100	10000	0
4	22030106	4	1级绿色谋士武器	17030057	1	5000	0
4	22030106	4	1级蓝色谋士武器	17030058	1	2000	1
4	22030106	4	1级紫色谋士武器	17030060	1	250	0
1	22030201	1	铜钱	17010039	200	10000	1
2	22030201	2	主公经验值—试炼	17010044	600	10000	0
3	22030201	3	武将经验值—试炼	17010048	100	10000	0
4	22030201	4	1级绿色物攻马	17030085	1	5000	0
4	22030201	4	1级蓝色物攻马	17030086	1	2000	1
4	22030201	4	1级紫色物攻马	17030088	1	250	0
1	22030202	1	铜钱	17010039	200	10000	1
2	22030202	2	主公经验值—试炼	17010044	600	10000	0
3	22030202	3	武将经验值—试炼	17010048	100	10000	0
4	22030202	4	1级绿色物理防具	17030071	1	5000	0
4	22030202	4	1级蓝色物理防具	17030072	1	2000	1
4	22030202	4	1级紫色物理防具	17030074	1	250	0
1	22030203	1	铜钱	17010039	200	10000	1
2	22030203	2	主公经验值—试炼	17010044	600	10000	0
3	22030203	3	武将经验值—试炼	17010048	100	10000	0
4	22030203	4	1级绿色法防马	17030106	1	5000	0
4	22030203	4	1级蓝色法防马	17030107	1	2000	1
4	22030203	4	1级紫色法防马	17030109	1	250	0
1	22030204	1	铜钱	17010039	200	10000	1
2	22030204	2	主公经验值—试炼	17010044	600	10000	0
3	22030204	3	武将经验值—试炼	17010048	100	10000	0
4	22030204	4	20级绿色近战武器	17030113	1	5000	0
4	22030204	4	20级蓝色近战武器	17030114	1	2000	1
4	22030204	4	20级紫色近战武器	17030116	1	250	0
1	22030205	1	铜钱	17010039	200	10000	1
2	22030205	2	主公经验值—试炼	17010044	600	10000	0
3	22030205	3	武将经验值—试炼	17010048	100	10000	0
4	22030205	4	20级绿色法术防具	17030141	1	5000	0
4	22030205	4	20级蓝色法术防具	17030142	1	2000	1
4	22030205	4	20级紫色法术防具	17030144	1	250	0
1	22030206	1	铜钱	17010039	200	10000	1
2	22030206	2	主公经验值—试炼	17010044	600	10000	0
3	22030206	3	武将经验值—试炼	17010048	100	10000	0
4	22030206	4	20级绿色物防马	17030162	1	5000	0
4	22030206	4	20级蓝色物防马	17030163	1	2000	1
4	22030206	4	20级紫色物防马	17030165	1	250	0
1	22030301	1	铜钱	17010039	200	10000	1
2	22030301	2	主公经验值—试炼	17010044	800	10000	0
3	22030301	3	武将经验值—试炼	17010048	100	10000	0
4	22030301	4	20级绿色远程武器	17030127	1	5000	0
4	22030301	4	20级蓝色远程武器	17030128	1	2000	1
4	22030301	4	20级紫色远程武器	17030130	1	250	0
1	22030302	1	铜钱	17010039	200	10000	1
2	22030302	2	主公经验值—试炼	17010044	800	10000	0
3	22030302	3	武将经验值—试炼	17010048	100	10000	0
4	22030302	4	20级绿色法攻马	17030155	1	5000	0
4	22030302	4	20级蓝色法攻马	17030156	1	2000	1
4	22030302	4	20级紫色法攻马	17030158	1	250	0
1	22030303	1	铜钱	17010039	200	10000	1
2	22030303	2	主公经验值—试炼	17010044	800	10000	0
3	22030303	3	武将经验值—试炼	17010048	100	10000	0
4	22030303	4	20级绿色谋士武器	17030120	1	5000	0
4	22030303	4	20级蓝色谋士武器	17030121	1	2000	1
4	22030303	4	20级紫色谋士武器	17030123	1	250	0
1	22030304	1	铜钱	17010039	200	10000	1
2	22030304	2	主公经验值—试炼	17010044	800	10000	0
3	22030304	3	武将经验值—试炼	17010048	100	10000	0
4	22030304	4	20级绿色物攻马	17030148	1	5000	0
4	22030304	4	20级蓝色物攻马	17030149	1	2000	1
4	22030304	4	20级紫色物攻马	17030151	1	250	0
1	22030305	1	铜钱	17010039	200	10000	1
2	22030305	2	主公经验值—试炼	17010044	800	10000	0
3	22030305	3	武将经验值—试炼	17010048	100	10000	0
4	22030305	4	20级绿色物理防具	17030134	1	5000	0
4	22030305	4	20级蓝色物理防具	17030135	1	2000	1
4	22030305	4	20级紫色物理防具	17030137	1	250	0
1	22030306	1	铜钱	17010039	200	10000	1
2	22030306	2	主公经验值—试炼	17010044	800	10000	0
3	22030306	3	武将经验值—试炼	17010048	100	10000	0
4	22030306	4	20级绿色法防马	17030169	1	5000	0
4	22030306	4	20级蓝色法防马	17030170	1	2000	1
4	22030306	4	20级紫色法防马	17030172	1	250	0
1	22030401	1	铜钱	17010039	200	10000	1
2	22030401	2	主公经验值—试炼	17010044	1000	10000	0
3	22030401	3	武将经验值—试炼	17010048	100	10000	0
4	22030401	4	30级绿色近战武器	17030176	1	5000	0
4	22030401	4	30级蓝色近战武器	17030177	1	2000	1
4	22030401	4	30级紫色近战武器	17030179	1	250	0
1	22030402	1	铜钱	17010039	200	10000	1
2	22030402	2	主公经验值—试炼	17010044	1000	10000	0
3	22030402	3	武将经验值—试炼	17010048	100	10000	0
4	22030402	4	30级绿色法术防具	17030204	1	5000	0
4	22030402	4	30级蓝色法术防具	17030205	1	2000	1
4	22030402	4	30级紫色法术防具	17030207	1	250	0
1	22030403	1	铜钱	17010039	200	10000	1
2	22030403	2	主公经验值—试炼	17010044	1000	10000	0
3	22030403	3	武将经验值—试炼	17010048	100	10000	0
4	22030403	4	30级绿色物防马	17030225	1	5000	0
4	22030403	4	30级蓝色物防马	17030226	1	2000	1
4	22030403	4	30级紫色物防马	17030228	1	250	0
1	22030404	1	铜钱	17010039	200	10000	1
2	22030404	2	主公经验值—试炼	17010044	1000	10000	0
3	22030404	3	武将经验值—试炼	17010048	100	10000	0
4	22030404	4	30级绿色远程武器	17030190	1	5000	0
4	22030404	4	30级蓝色远程武器	17030191	1	2000	1
4	22030404	4	30级紫色远程武器	17030193	1	250	0
1	22030405	1	铜钱	17010039	200	10000	1
2	22030405	2	主公经验值—试炼	17010044	1000	10000	0
3	22030405	3	武将经验值—试炼	17010048	100	10000	0
4	22030405	4	30级绿色法攻马	17030218	1	5000	0
4	22030405	4	30级蓝色法攻马	17030219	1	2000	1
4	22030405	4	30级紫色法攻马	17030221	1	250	0
1	22030406	1	铜钱	17010039	200	10000	1
2	22030406	2	主公经验值—试炼	17010044	1000	10000	0
3	22030406	3	武将经验值—试炼	17010048	100	10000	0
4	22030406	4	30级绿色谋士武器	17030183	1	5000	0
4	22030406	4	30级蓝色谋士武器	17030184	1	2000	1
4	22030406	4	30级紫色谋士武器	17030186	1	250	0
1	22030501	1	铜钱	17010039	200	10000	1
2	22030501	2	主公经验值—试炼	17010044	1250	10000	0
3	22030501	3	武将经验值—试炼	17010048	100	10000	0
4	22030501	4	30级绿色物攻马	17030211	1	5000	0
4	22030501	4	30级蓝色物攻马	17030212	1	2000	1
4	22030501	4	30级紫色物攻马	17030214	1	250	0
1	22030502	1	铜钱	17010039	200	10000	1
2	22030502	2	主公经验值—试炼	17010044	1250	10000	0
3	22030502	3	武将经验值—试炼	17010048	100	10000	0
4	22030502	4	30级绿色物理防具	17030197	1	5000	0
4	22030502	4	30级蓝色物理防具	17030198	1	2000	1
4	22030502	4	30级紫色物理防具	17030200	1	250	0
1	22030503	1	铜钱	17010039	200	10000	1
2	22030503	2	主公经验值—试炼	17010044	1250	10000	0
3	22030503	3	武将经验值—试炼	17010048	100	10000	0
4	22030503	4	30级绿色法防马	17030232	1	5000	0
4	22030503	4	30级蓝色法防马	17030233	1	2000	1
4	22030503	4	30级紫色法防马	17030235	1	250	0
1	22030504	1	铜钱	17010039	200	10000	1
2	22030504	2	主公经验值—试炼	17010044	1250	10000	0
3	22030504	3	武将经验值—试炼	17010048	100	10000	0
4	22030504	4	40级绿色近战武器	17030239	1	5000	0
4	22030504	4	40级蓝色近战武器	17030240	1	2000	1
4	22030504	4	40级紫色近战武器	17030242	1	250	0
1	22030505	1	铜钱	17010039	200	10000	1
2	22030505	2	主公经验值—试炼	17010044	1250	10000	0
3	22030505	3	武将经验值—试炼	17010048	100	10000	0
4	22030505	4	40级绿色法术防具	17030267	1	5000	0
4	22030505	4	40级蓝色法术防具	17030268	1	2000	1
4	22030505	4	40级紫色法术防具	17030270	1	250	0
1	22030506	1	铜钱	17010039	200	10000	1
2	22030506	2	主公经验值—试炼	17010044	1250	10000	0
3	22030506	3	武将经验值—试炼	17010048	100	10000	0
4	22030506	4	40级绿色物防马	17030288	1	5000	0
4	22030506	4	40级蓝色物防马	17030289	1	2000	1
4	22030506	4	40级紫色物防马	17030291	1	250	0
1	22030601	1	铜钱	17010039	200	10000	1
2	22030601	2	主公经验值—试炼	17010044	1500	10000	0
3	22030601	3	武将经验值—试炼	17010048	100	10000	0
4	22030601	4	40级绿色远程武器	17030253	1	5000	0
4	22030601	4	40级蓝色远程武器	17030254	1	2000	1
4	22030601	4	40级紫色远程武器	17030256	1	250	0
1	22030602	1	铜钱	17010039	200	10000	1
2	22030602	2	主公经验值—试炼	17010044	1500	10000	0
3	22030602	3	武将经验值—试炼	17010048	100	10000	0
4	22030602	4	40级绿色法攻马	17030281	1	5000	0
4	22030602	4	40级蓝色法攻马	17030282	1	2000	1
4	22030602	4	40级紫色法攻马	17030284	1	250	0
