#怪物组ID	怪物名称	"阵型ID,对应fromation.txt"	位置	怪物ID	主将(是1，不是0)
id	name	formationid	pos	soldierid	leader
23020402	医疗兵	16000101	7	24020070	0
23020403	杨任	16000101	1	24020071	1
23020403	重步兵	16000101	2	24020072	0
23020403	弓骑兵	16000101	3	24020073	0
23020403	火计谋士	16000101	4	24020074	0
23020404	朱褒	16000101	5	24020075	1
23020404	禁军	16000101	1	24020076	0
23020404	长弓兵	16000101	7	24020077	0
23020404	水计谋士	16000101	4	24020078	0
23020404	医疗兵	16000101	2	24020079	0
23020405	高定	16000101	3	24020080	1
23020405	枪骑兵	16000101	1	24020081	0
23020405	长弓兵	16000101	8	24020082	0
23020405	火计谋士	16000101	7	24020083	0
23020405	雷计谋士	16000101	9	24020084	0
23020406	鄂焕	16000101	1	24020085	1
23020406	禁军	16000101	2	24020086	0
23020406	长弓兵	16000101	4	24020087	0
23020406	弓骑兵	16000101	5	24020088	0
23020406	水计谋士	16000101	6	24020089	0
23020501	带来洞主	16000101	3	24020090	1
23020501	重步兵	16000101	2	24020091	0
23020501	长弓兵	16000101	4	24020092	0
23020501	火计谋士	16000101	5	24020093	0
23020501	医疗兵	16000101	6	24020094	0
23020502	兀突骨	16000101	5	24020095	1
23020502	禁军	16000101	1	24020096	0
23020502	长弓兵	16000101	3	24020097	0
23020502	长弓兵	16000101	4	24020098	0
23020502	雷计谋士	16000101	2	24020099	0
23020503	木鹿大王	16000101	1	24020100	1
23020503	枪骑兵	16000101	2	24020101	0
23020503	弓骑兵	16000101	5	24020102	0
23020503	雷计谋士	16000101	6	24020103	0
23020503	医疗兵	16000101	7	24020104	0
23020504	朵思大王	16000101	8	24020105	1
23020504	禁军	16000101	2	24020106	0
23020504	弓骑兵	16000101	5	24020107	0
23020504	火计谋士	16000101	9	24020108	0
23020504	水计谋士	16000101	7	24020109	0
23020505	忙牙长	16000101	1	24020110	1
23020505	重步兵	16000101	2	24020111	0
23020505	长弓兵	16000101	7	24020112	0
23020505	火计谋士	16000101	8	24020113	0
23020505	医疗兵	16000101	9	24020114	0
23020506	金环三结	16000101	1	24020115	1
23020506	枪骑兵	16000101	3	24020116	0
23020506	长弓兵	16000101	4	24020117	0
23020506	弓骑兵	16000101	5	24020118	0
23020506	雷计谋士	16000101	6	24020119	0
23020601	董荼那	16000101	9	24020120	1
23020601	重步兵	16000101	2	24020121	0
23020601	长弓兵	16000101	5	24020122	0
23020601	水计谋士	16000101	7	24020123	0
23020601	医疗兵	16000101	8	24020124	0
23020602	阿会喃	16000101	7	24020125	1
23020602	禁军	16000101	1	24020126	0
23020602	长弓兵	16000101	3	24020127	0
23020602	火计谋士	16000101	4	24020128	0
23020602	水计谋士	16000101	6	24020129	0
23020603	花鬘	16000101	2	24020130	1
23020603	禁军	16000101	1	24020131	0
23020603	长弓兵	16000101	6	24020132	0
23020603	弓骑兵	16000101	7	24020133	0
23020603	医疗兵	16000101	8	24020134	0
23020604	祝融夫人	16000101	8	24020135	1
23020604	枪骑兵	16000101	1	24020136	0
23020604	长弓兵	16000101	3	24020137	0
23020604	长弓兵	16000101	7	24020138	0
23020604	雷计谋士	16000101	8	24020139	0
23020605	孟优	16000101	5	24020140	1
23020605	禁军	16000101	1	24020141	0
23020605	枪骑兵	16000101	3	24020142	0
23020605	弓骑兵	16000101	6	24020143	0
23020605	水计谋士	16000101	7	24020144	0
23020606	孟获	16000101	3	24020145	1
23020606	重步兵	16000101	1	24020146	0
23020606	长弓兵	16000101	5	24020147	0
23020606	水计谋士	16000101	7	24020148	0
23020606	医疗兵	16000101	9	24020149	0
23020701	曹丕	16000101	2	24020150	1
23020701	黄巾力士	16000101	1	24020151	0
23020701	重步兵	16000101	3	24020152	0
23020701	弓骑兵	16000101	5	24020153	0
23020701	雷计谋士	16000101	7	24020154	0
23020701	医疗兵	16000101	8	24020155	0
23020702	夏侯涓	16000101	8	24020156	1
23020702	黄巾力士	16000101	1	24020157	0
23020702	连弩兵	16000101	3	24020158	0
23020702	弓骑兵	16000101	5	24020159	0
23020702	水计谋士	16000101	7	24020160	0
23020702	医疗兵	16000101	8	24020161	0
23020703	甯随	16000101	3	24020162	1
23020703	重步兵	16000101	2	24020163	0
23020703	连弩兵	16000101	5	24020164	0
23020703	弓骑兵	16000101	7	24020165	0
23020703	雷计谋士	16000101	9	24020166	0
23020703	医疗兵	16000101	4	24020167	0
23020704	马腾	16000101	1	24020168	1
23020704	黄巾力士	16000101	2	24020169	0
23020704	重步兵	16000101	3	24020170	0
23020704	连弩兵	16000101	4	24020171	0
23020704	骑射手	16000101	5	24020172	0
23020704	雷计谋士	16000101	6	24020173	0
23020705	马云碌	16000101	5	24020174	1
23020705	黄巾力士	16000101	1	24020175	0
23020705	重骑兵	16000101	2	24020176	0
23020705	骑射手	16000101	7	24020177	0
23020705	火计谋士	16000101	4	24020178	0
23020705	水计谋士	16000101	6	24020179	0
23020706	马岱	16000101	5	24020180	1
23020706	重步兵	16000101	3	24020181	0
23020706	重骑兵	16000101	1	24020182	0
23020706	连弩兵	16000101	4	24020183	0
23020706	弓骑兵	16000101	6	24020184	0
23020706	水计谋士	16000101	7	24020185	0
23020801	马休	16000101	1	24020186	1
23020801	黄巾力士	16000101	2	24020187	0
23020801	重骑兵	16000101	3	24020188	0
23020801	弓骑兵	16000101	4	24020189	0
23020801	雷计谋士	16000101	5	24020190	0
23020801	医疗兵	16000101	6	24020191	0
23020802	马铁	16000101	6	24020192	1
23020802	重步兵	16000101	1	24020193	0
23020802	连弩兵	16000101	8	24020194	0
23020802	弓骑兵	16000101	2	24020195	0
23020802	火计谋士	16000101	7	24020196	0
23020802	水计谋士	16000101	9	24020197	0
23020803	李严	16000101	9	24020198	1
23020803	黄巾力士	16000101	1	24020199	0
23020803	重步兵	16000101	2	24020200	0
23020803	重骑兵	16000101	3	24020201	0
23020803	骑射手	16000101	6	24020202	0
23020803	雷计谋士	16000101	7	24020203	0
23020804	邹靖	16000101	8	24020204	1
23020804	黄巾力士	16000101	1	24020205	0
23020804	重骑兵	16000101	2	24020206	0
23020804	弓骑兵	16000101	5	24020207	0
23020804	雷计谋士	16000101	7	24020208	0
23020804	医疗兵	16000101	6	24020209	0
23020805	沙摩柯	16000101	7	24020210	1
23020805	重步兵	16000101	1	24020211	0
23020805	重骑兵	16000101	2	24020212	0
23020805	骑射手	16000101	6	24020213	0
23020805	火计谋士	16000101	5	24020214	0
23020805	水计谋士	16000101	4	24020215	0
23020806	李丰	16000101	2	24020216	1
23020806	重步兵	16000101	1	24020217	0
23020806	连弩兵	16000101	4	24020218	0
23020806	弓骑兵	16000101	5	24020219	0
23020806	雷计谋士	16000101	6	24020220	0
23020806	医疗兵	16000101	8	24020221	0
23020901	吕凯	16000101	8	24020222	1
23020901	黄巾力士	16000101	1	24020223	0
23020901	重步兵	16000101	2	24020224	0
23020901	重骑兵	16000101	3	24020225	0
23020901	火计谋士	16000101	4	24020226	0
23020901	雷计谋士	16000101	6	24020227	0
23020902	全怪	16000101	3	24020228	1
23020902	重步兵	16000101	2	24020229	0
23020902	重骑兵	16000101	1	24020230	0
23020902	骑射手	16000101	4	24020231	0
23020902	弓骑兵	16000101	9	24020232	0
23020902	医疗兵	16000101	7	24020233	0
23020903	陈到	16000101	3	24020234	1
23020903	黄巾力士	16000101	1	24020235	0
23020903	连弩兵	16000101	5	24020236	0
23020903	火计谋士	16000101	4	24020237	0
23020903	雷计谋士	16000101	7	24020238	0
23020903	水计谋士	16000101	9	24020239	0
23020904	吴班	16000101	1	24020240	1
23020904	重步兵	16000101	3	24020241	0
23020904	骑射手	16000101	2	24020242	0
23020904	弓骑兵	16000101	4	24020243	0
23020904	水计谋士	16000101	6	24020244	0
23020904	医疗兵	16000101	7	24020245	0
23020905	忙牙长	16000101	5	24020246	1
23020905	黄巾力士	16000101	1	24020247	0
23020905	重骑兵	16000101	3	24020248	0
23020905	弓骑兵	16000101	4	24020249	0
23020905	雷计谋士	16000101	6	24020250	0
23020905	水计谋士	16000101	7	24020251	0
23020906	木鹿大王	16000101	3	24020252	1
23020906	黄巾力士	16000101	2	24020253	0
23020906	连弩兵	16000101	4	24020254	0
23020906	弓骑兵	16000101	5	24020255	0
23020906	火计谋士	16000101	6	24020256	0
23020906	医疗兵	16000101	8	24020257	0
23021001	蔡昭姬	16000101	7	24020258	1
23021001	黄巾力士	16000101	3	24020259	0
23021001	禁卫军	16000101	1	24020260	0
23021001	连弩兵	16000101	9	24020261	0
23021001	火计谋士	16000101	8	24020262	0
23021001	雷计谋士	16000101	7	24020263	0
23021001	水计谋士	16000101	5	24020264	0
23021002	周泰	16000101	5	24020265	1
23021002	车下虎士	16000101	1	24020266	0
23021002	黄巾力士	16000101	3	24020267	0
23021002	骑射手	16000101	4	24020268	0
23021002	弓骑兵	16000101	6	24020269	0
23021002	雷计谋士	16000101	7	24020270	0
23021002	医疗兵	16000101	9	24020271	0
23021003	黄盖	16000101	8	24020272	1
23021003	车下虎士	16000101	1	24020273	0
23021003	黄巾力士	16000101	2	24020274	0
23021003	禁卫军	16000101	3	24020275	0
23021003	弓骑兵	16000101	5	24020276	0
23021003	火计谋士	16000101	6	24020277	0
23021003	水计谋士	16000101	7	24020278	0
23021004	甘宁	16000101	6	24020279	1
23021004	黄巾力士	16000101	3	24020280	0
23021004	禁卫军	16000101	2	24020281	0
23021004	连弩兵	16000101	4	24020282	0
23021004	骑射手	16000101	7	24020283	0
23021004	雷计谋士	16000101	9	24020284	0
23021004	水计谋士	16000101	8	24020285	0
23021005	诸葛瞻	16000101	2	24020286	1
23021005	车下虎士	16000101	1	24020287	0
23021005	禁卫军	16000101	3	24020288	0
23021005	骑射手	16000101	4	24020289	0
23021005	火计谋士	16000101	6	24020290	0
23021005	雷计谋士	16000101	7	24020291	0
23021005	医疗兵	16000101	9	24020292	0
23021006	关索	16000101	3	24020293	1
23021006	车下虎士	16000101	2	24020294	0
23021006	黄巾力士	16000101	1	24020295	0
23021006	连弩兵	16000101	7	24020296	0
23021006	弓骑兵	16000101	6	24020297	0
23021006	雷计谋士	16000101	9	24020298	0
23021006	医疗兵	16000101	4	24020299	0
23021101	诸葛尚	16000101	5	24020300	1
23021101	车下虎士	16000101	1	24020301	0
23021101	黄巾力士	16000101	2	24020302	0
23021101	禁卫军	16000101	3	24020303	0
23021101	骑射手	16000101	4	24020304	0
23021101	火计谋士	16000101	6	24020305	0
23021101	水计谋士	16000101	7	24020306	0
23021102	赵广	16000101	5	24020307	1
23021102	车下虎士	16000101	1	24020308	0
23021102	禁卫军	16000101	3	24020309	0
23021102	连弩兵	16000101	2	24020310	0
23021102	骑射手	16000101	4	24020311	0
23021102	雷计谋士	16000101	9	24020312	0
23021102	水计谋士	16000101	7	24020313	0
23021103	关统	16000101	9	24020314	1
23021103	车下虎士	16000101	1	24020315	0
23021103	禁卫军	16000101	2	24020316	0
23021103	骑射手	16000101	4	24020317	0
23021103	火计谋士	16000101	6	24020318	0
23021103	水计谋士	16000101	7	24020319	0
23021103	医疗兵	16000101	9	24020320	0
23021104	张遵	16000101	2	24020321	1
23021104	车下虎士	16000101	1	24020322	0
23021104	黄巾力士	16000101	3	24020323	0
23021104	连弩兵	16000101	4	24020324	0
23021104	弓骑兵	16000101	9	24020325	0
23021104	水计谋士	16000101	7	24020326	0
23021104	医疗兵	16000101	8	24020327	0
23021105	胡济	16000101	9	24020328	1
23021105	车下虎士	16000101	1	24020329	0
23021105	黄巾力士	16000101	2	24020330	0
23021105	禁卫军	16000101	3	24020331	0
23021105	连弩兵	16000101	4	24020332	0
23021105	雷计谋士	16000101	5	24020333	0
23021105	医疗兵	16000101	6	24020334	0
23021106	胡班	16000101	7	24020335	1
23021106	车下虎士	16000101	1	24020336	0
23021106	黄巾力士	16000101	2	24020337	0
23021106	禁卫军	16000101	3	24020338	0
23021106	骑射手	16000101	9	24020339	0
23021106	弓骑兵	16000101	8	24020340	0
23021106	医疗兵	16000101	4	24020341	0
23021201	刘谌	16000101	8	24020342	1
23021201	车下虎士	16000101	3	24020343	0
23021201	禁卫军	16000101	2	24020344	0
23021201	连弩兵	16000101	1	24020345	0
23021201	骑射手	16000101	9	24020346	0
23021201	火计谋士	16000101	7	24020347	0
23021201	水计谋士	16000101	5	24020348	0
23021202	孙乾	16000101	3	24020349	1
23021202	黄巾力士	16000101	2	24020350	0
23021202	禁卫军	16000101	1	24020351	0
23021202	骑射手	16000101	7	24020352	0
23021202	雷计谋士	16000101	9	24020353	0
23021202	水计谋士	16000101	5	24020354	0
23021202	医疗兵	16000101	6	24020355	0
23021203	诸葛均	16000101	8	24020356	1
23021203	黄巾力士	16000101	1	24020357	0
23021203	禁卫军	16000101	3	24020358	0
23021203	连弩兵	16000101	2	24020359	0
23021203	弓骑兵	16000101	7	24020360	0
23021203	雷计谋士	16000101	4	24020361	0
23021203	医疗兵	16000101	6	24020362	0
23021204	费祎	16000101	5	24020363	1
23021204	车下虎士	16000101	1	24020364	0
23021204	禁卫军	16000101	3	24020365	0
23021204	骑射手	16000101	4	24020366	0
23021204	弓骑兵	16000101	6	24020367	0
23021204	火计谋士	16000101	7	24020368	0
23021204	医疗兵	16000101	8	24020369	0
23021205	马良	16000101	9	24020370	1
23021205	车下虎士	16000101	3	24020371	0
23021205	黄巾力士	16000101	2	24020372	0
23021205	禁卫军	16000101	1	24020373	0
23021205	骑射手	16000101	4	24020374	0
23021205	火计谋士	16000101	8	24020375	0
23021205	水计谋士	16000101	6	24020376	0
23021206	糜竺	16000101	1	24020377	1
23021206	车下虎士	16000101	3	24020378	0
23021206	黄巾力士	16000101	2	24020379	0
23021206	连弩兵	16000101	7	24020380	0
23021206	弓骑兵	16000101	9	24020381	0
23021206	雷计谋士	16000101	8	24020382	0
23021206	医疗兵	16000101	6	24020383	0
23021301	太史慈	16000101	9	24020384	1
23021301	丹阳兵	16000101	1	24020385	0
23021301	西凉铁骑	16000101	3	24020386	0
23021301	元戎射手	16000101	2	24020387	0
23021301	火计谋士	16000101	4	24020388	0
23021301	雷计谋士	16000101	7	24020389	0
23021301	水计谋士	16000101	6	24020390	0
23021301	医疗兵	16000101	8	24020391	0
23021302	孙坚	16000101	3	24020392	1
23021302	丹阳兵	16000101	2	24020393	0
23021302	车下虎士	16000101	1	24020394	0
23021302	元戎射手	16000101	7	24020395	0
23021302	弓骑兵	16000101	9	24020396	0
23021302	火计谋士	16000101	8	24020397	0
23021302	水计谋士	16000101	5	24020398	0
23021302	医疗兵	16000101	4	24020399	0
23021303	张嶷	16000101	3	24020400	1
23021303	丹阳兵	16000101	2	24020401	0
23021303	西凉铁骑	16000101	1	24020402	0
23021303	元戎射手	16000101	4	24020403	0
23021303	羽林卫	16000101	5	24020404	0
23021303	火计谋士	16000101	6	24020405	0
23021303	雷计谋士	16000101	7	24020406	0
23021303	水计谋士	16000101	8	24020407	0
23021304	张松	16000101	9	24020408	1
23021304	丹阳兵	16000101	1	24020409	0
23021304	车下虎士	16000101	2	24020410	0
23021304	西凉铁骑	16000101	3	24020411	0
23021304	元戎射手	16000101	4	24020412	0
23021304	火计谋士	16000101	5	24020413	0
23021304	水计谋士	16000101	6	24020414	0
23021304	医疗兵	16000101	7	24020415	0
23021305	吴懿	16000101	5	24020416	1
23021305	丹阳兵	16000101	1	24020417	0
23021305	车下虎士	16000101	3	24020418	0
23021305	元戎射手	16000101	4	24020419	0
23021305	羽林卫	16000101	7	24020420	0
23021305	弓骑兵	16000101	6	24020421	0
23021305	雷计谋士	16000101	8	24020422	0
23021305	医疗兵	16000101	9	24020423	0
23021306	王平	16000101	9	24020424	1
23021306	丹阳兵	16000101	3	24020425	0
23021306	车下虎士	16000101	2	24020426	0
23021306	西凉铁骑	16000101	1	24020427	0
23021306	羽林卫	16000101	5	24020428	0
23021306	弓骑兵	16000101	8	24020429	0
23021306	火计谋士	16000101	7	24020430	0
23021306	水计谋士	16000101	6	24020431	0
23021401	严颜	16000101	3	24020432	1
23021401	丹阳兵	16000101	2	24020433	0
23021401	车下虎士	16000101	1	24020434	0
23021401	羽林卫	16000101	6	24020435	0
23021401	弓骑兵	16000101	9	24020436	0
23021401	雷计谋士	16000101	8	24020437	0
23021401	水计谋士	16000101	5	24020438	0
23021401	医疗兵	16000101	7	24020439	0
23021402	梁绪	16000101	5	24020440	1
23021402	丹阳兵	16000101	1	24020441	0
23021402	车下虎士	16000101	2	24020442	0
23021402	西凉铁骑	16000101	3	24020443	0
23021402	元戎射手	16000101	4	24020444	0
23021402	弓骑兵	16000101	7	24020445	0
23021402	雷计谋士	16000101	9	24020446	0
23021402	医疗兵	16000101	6	24020447	0
23021403	尹赏	16000101	7	24020448	1
23021403	丹阳兵	16000101	3	24020449	0
23021403	西凉铁骑	16000101	1	24020450	0
23021403	元戎射手	16000101	4	24020451	0
23021403	羽林卫	16000101	5	24020452	0
23021403	弓骑兵	16000101	6	24020453	0
23021403	火计谋士	16000101	9	24020454	0
23021403	医疗兵	16000101	8	24020455	0
23021404	周仓	16000101	5	24020456	1
23021404	丹阳兵	16000101	3	24020457	0
23021404	车下虎士	16000101	1	24020458	0
23021404	西凉铁骑	16000101	2	24020459	0
23021404	羽林卫	16000101	4	24020460	0
23021404	雷计谋士	16000101	6	24020461	0
23021404	水计谋士	16000101	7	24020462	0
23021404	医疗兵	16000101	8	24020463	0
23021405	李歆	16000101	6	24020464	1
23021405	丹阳兵	16000101	3	24020465	0
23021405	车下虎士	16000101	2	24020466	0
23021405	西凉铁骑	16000101	5	24020467	0
23021405	元戎射手	16000101	7	24020468	0
23021405	弓骑兵	16000101	8	24020469	0
23021405	雷计谋士	16000101	4	24020470	0
23021405	医疗兵	16000101	9	24020471	0
23021406	简雍	16000101	3	24020472	1
23021406	丹阳兵	16000101	1	24020473	0
23021406	西凉铁骑	16000101	2	24020474	0
23021406	羽林卫	16000101	5	24020475	0
23021406	火计谋士	16000101	6	24020476	0
23021406	雷计谋士	16000101	9	24020477	0
23021406	水计谋士	16000101	8	24020478	0
23021406	医疗兵	16000101	7	24020479	0
23021501	邓良	16000101	2	24020480	1
23021501	丹阳兵	16000101	3	24020481	0
23021501	车下虎士	16000101	1	24020482	0
23021501	元戎射手	16000101	6	24020483	0
23021501	弓骑兵	16000101	7	24020484	0
23021501	火计谋士	16000101	9	24020485	0
23021501	水计谋士	16000101	5	24020486	0
23021501	医疗兵	16000101	4	24020487	0
23021502	赵累	16000101	5	24020488	1
23021502	丹阳兵	16000101	3	24020489	0
23021502	车下虎士	16000101	2	24020490	0
23021502	元戎射手	16000101	6	24020491	0
23021502	羽林卫	16000101	7	24020492	0
23021502	弓骑兵	16000101	9	24020493	0
