#ID	半身像头像	后宫出现特效	显示文本	选项1文本	选项1行为	选项2文本	选项2行为
id	img	girlAnime	dialog	optionA	cmdA	optionB	cmdB
33010412	dongxiaowanmm.png	1	好啦，现在怎么有这么一本正经的了，不说这个了，先陪我去逛街吧~	额...看前面有个神棍	文本跳转;33010420	‘欣然’前往	文本跳转;33010416
33010413	dongxiaowanmm.png	1	嘻嘻，你不要作怪哟~现在，先陪我一起去逛街吧~	‘欣然’前往	文本跳转;33010416		
33010414	dongxiaowanmm.png	1	是啊是啊，一天没见到公子，就想你想得头大呢	想我什么	文本跳转;33010437	我也想你	文本跳转;33010415
33010415	dongxiaowanmm.png	1	嘻嘻，好肉嘛~不说这个 了，陪我一起去逛街吧~	‘欣然’前往	文本跳转;33010416		
33010416	dongxiaowanmm.png	1	快看，前面有个闹市活动，我们快过去吧~	你慢点...	文本跳转;33010417		
33010417	dongxiaowanmm.png	1	哇，这个花店装潢好漂亮，里面的花好香~	汗...	文本跳转;33010418		
33010418	dongxiaowanmm.png	1	哇，这纱巾好好看，如果全部都是我的就好了	（-_-!你是有多喜欢纱巾）...	文本跳转;33010419		
33010419	dongxiaowanmm.png	1	哈哈，公子放心啦，我没说要买~看把你紧张的	额...快看前面有个怪人	文本跳转;33010420	额...想买什么就买吧	文本跳转;33010427
33010420	luren2.png		老夫夜观AV，知今日有一位心口痛的小姑娘会路径此地，只要让我摸...	......	文本跳转;33010421		
33010421	dongxiaowanmm.png	1	真厉害，你怎么知道我心口痛？再说AV是什么东西啊？	看他还有什么嘴炮	文本跳转;33010422	不要理这老淫棍	文本跳转;33010429
33010422	luren2.png		心病还需心药医，只要支付小小诊金，老夫就告诉你药方，让这小姑娘药到病除~	给钱	文本跳转;33010423	不理他	文本跳转;33010429
33010423	luren2.png		小伙子你过来...（小声）小姑娘的心口痛是天生的，你要让她下半生辛辛福福、无忧无虑...	一定	文本跳转;33010424		
33010424	dongxiaowanmm.png	1	他怎么这就走了...对了，跟你说了什么啊，心病需心药是什么意思呢？	我就是你的心药	文本跳转;33010425		
33010425	dongxiaowanmm.png	1	（脸红）怎、怎么突然这么说，难道我最近的心跳都是因为...	你愿意跟我走吗	文本跳转;33010426;获得好感;13010001		
33010426	dongxiaowanmm.png	1	（脸红）嗯~我愿意！我愿意！公子要让我下半生辛辛福福、无忧无虑哦~	（成功！）			
33010427	dongxiaowanmm.png	1	我开玩笑的啦，不要介意嘛，我真不是那种乱花钱的女人的~	看，前面有个怪人	文本跳转;33010428	看，有人在卖纱巾	文本跳转;33010431
33010428	dongxiaowanmm.png	1	这人鬼鬼祟祟的，不要理他我们还是去逛街吧~	去看怪人	文本跳转;33010420	继续逛街	文本跳转;33010430
33010429	dongxiaowanmm.png	1	好的不理他，我们继续去逛街去	继续逛街	文本跳转;33010430		
33010430	dongxiaowanmm.png	1	嗯~今天逛街好爽，好开心，谢谢你啦，天色不早了我先回去了，拜拜~	汗...拜拜了？			
33010431	dongxiaowanmm.png	1	哇，在哪在哪，快带我去看看~	......	文本跳转;33010432		
33010432	luren6.png		不要998，也不是98，只要158，这条传说中的纱巾抱回家	......	文本跳转;33010433		
33010433	dongxiaowanmm.png	1	嗯...算了，太贵了， 划不来，不买了~	继续逛街	文本跳转;33010430	买了	文本跳转;33010434
33010434	dongxiaowanmm.png	1	你、你怎么，我说不用了，何必要这样...	为了你，我愿意	文本跳转;33010435		
33010435	dongxiaowanmm.png	1	（脸红）这个、这个算是告白吗，怎、怎么办，我的心扑通直跳	你愿意跟我走吗	文本跳转;33010436;获得好感;13010001		
33010436	dongxiaowanmm.png	1	（脸红）嗯~我愿意！我愿意！你以后一定要好好对我，让我开心哦~	（成功！）			
33010437	dongxiaowanmm.png	1	哈哈，想你个大头鬼啦，快走快走，陪我去逛街去~	‘欣然’前往	文本跳转;33010438		
33010438	dongxiaowanmm.png	1	快看，前面有个闹市活动，我们快过去吧~	额...跑的好快...	文本跳转;33010439		
33010439	dongxiaowanmm.png	1	哇，这个花店装潢好漂亮，里面的花好香~	汗...	文本跳转;33010440		
33010440	dongxiaowanmm.png	1	哇，这纱巾好好看，如果全部都是我的就好了~	（-_-!你是有多喜欢纱巾）...	文本跳转;33010441		
33010441	dongxiaowanmm.png	1	哈哈，公子放心啦，我没说要买~看把你紧张的	额...快看有人卖纱巾	文本跳转;33010431	额...想买什么就买吧	文本跳转;33010442
33010442	dongxiaowanmm.png	1	我开玩笑的啦，谢谢你公子，我今天很开心，天色不早了我先回去了，拜拜~	这......拜拜			
33020101	liurushimm.png	1	~（翩翩起舞，罗袖轻抒）~	......	文本跳转;33020102		
33020102	luren1.png		这位公子你可有福啦，可以有机会看到我们方圆百里远近驰名的‘蝉儿之舞’	静静观看	文本跳转;33020103	大声叫好	文本跳转;33020125
33020103	liurushimm.png	1	~（莲步轻踱，宛纱宛仙）~	再看一会	文本跳转;33020104	打赏银钱	文本跳转;33020112
33020104	luren1.png		这位公子，我们在外讨生活不容易，如果觉得不错，还请捧个钱场	再看一会	文本跳转;33020105	打赏银钱	文本跳转;33020112
33020105	luren1.png		你这家伙，我们姑娘也不容易，你怎么好意思白看呢~	我只是不想掏钱	文本跳转;33020106	我只是一时忘了	文本跳转;33020112
33020106	luren1.png		哎呦，你这人真是...	......	文本跳转;33020107		
33020107	liurushimm.png	1	算了，没关系的...让公子你见笑了...	快跟我走	文本跳转;33020108	你误会了	文本跳转;33020111
33020108	liurushimm.png	1	诶，等等，公子你要拉我去哪？	你看	文本跳转;33020109		
33020109	luren4.png		妈的，刚听说有人在这卖艺没交保护费，怎么转头就不见了！	......	文本跳转;33020110		
33020110	liurushimm.png	1	呼...原来如此真是万幸有你，我刚才还以为....嗯~以后我会多加小心了，再见~	再见	获得好感;13010002		
33020111	liurushimm.png	1	公子不用解释了，我们还是收拾收拾走了吧，免得在此打扰您的雅兴...	诶，等...			
33020112	luren1.png		哎哟多谢多谢，这位爷这是豪爽，改日我一定叫我家姑娘好好谢谢	客气客气	文本跳转;33020113		
33020113	luren4.png		哟~好兴致啊，但老子可兴致不好，这！里！不准！卖艺！	沉默不语	文本跳转;33020114	据理力争	文本跳转;33020117
33020114	luren4.png		哼！没人敢认吗，给我把这卖艺的女人带走！	等等...	文本跳转;33020115		
33020115	luren4.png		嘿嘿，你算哪根葱，咱们别跟这小子废话，抓了那漂亮妞！	......	文本跳转;33020116		
33020116	liurushimm.png	1	...公子...让你见笑了，不过我自有脱身之法，望下次能有更好的结局.....	这...			
33020117	luren4.png		告诉你，在这个地方，我就代表了王法，别给我整那些没用的	大打出手	文本跳转;33020118	大放嘴炮	文本跳转;33020121
33020118	liurushimm.png	1	...公子你不必这样的，万一伤到了...	我来挡着，姑娘你先走	文本跳转;33020119;获得好感;13010002		
33020119	liurushimm.png	1	...公子高义，我不会辜负你换来的机会的，我先走了，此恩来日会报...	......	文本跳转;33020120		
33020120	luren4.png		妈的，真是横的怕不要命的，哥几个闪人了	呼...还算不辱此行			
33020121	luren4.png		嘿嘿，你算哪根葱，咱们别跟这小子废话，抓了那漂亮妞！	给钱了事	文本跳转;33020122	超级嘴炮	文本跳转;33020124
33020122	luren4.png		哼，还算识相，臭小子好好把握机会哟，哥几个走！	......	文本跳转;33020123		
33020123	liurushimm.png	1	...多谢公子，今日之事我会铭记于心的，来日相见时再会报答公子...	嗯，来日再见	获得好感;13010002		
33020124	luren4.png		嘿嘿，你就在哪慢慢说吧，反正妞在我们手上了，哥几个走起！	啊...	文本跳转;33020116		
33020125	liurushimm.png	1	~（在舞步之中似乎看了你一眼）~	举目注视	文本跳转;33020126	奋力叫好	文本跳转;33020127
33020126	liurushimm.png	1	这位公子，我们在外讨生活不容易，如果觉得不错，还请捧个钱场	打赏银钱	文本跳转;33020112	一掷千金	文本跳转;33020131
33020127	luren4.png		哟~好兴致啊，但老子可兴致不好，刚才谁在这大喊大叫的啊！还有这不准卖艺！！	是我叫的	文本跳转;33020128	沉默不语	文本跳转;33020129
33020128	luren4.png		哼，臭小子胆儿挺肥啊，敢在我们的地盘上撒野！	那又怎样	文本跳转;33020117		
33020129	luren4.png		哼！没人敢认吗，给我把这卖艺的女人带走！	等等...	文本跳转;33020115		
33020130	luren1.png		这位公子，我们在外讨生活不容易，如果觉得不错，还请捧个钱场	打赏银钱	文本跳转;33020112	一掷千金	文本跳转;33020131
33020131	luren1.png		哎哟多谢多谢，这位爷就是豪爽，改日我一定叫我家姑娘好好谢谢	客气客气	文本跳转;33020132		
33020132	luren4.png		哟~好兴致啊，但老子可兴致不好，刚才谁在这大喊大叫的啊！还有这不准卖艺！	沉默不语	文本跳转;33020133	是我叫的	文本跳转;33020134
33020133	luren4.png		哼！没人敢认吗，给我把这卖艺的女人带走！	等等...	文本跳转;33020115	住手！	文本跳转;33020134
33020134	luren4.png		哼，臭小子胆儿挺肥啊，敢在我们的地盘上撒野！	那又怎样	文本跳转;33020135		
33020135	liurushimm.png	1	住手，这里有些金子算是给各位大爷的赔礼，望大爷饶过这次~	姑娘你...	文本跳转;33020136		
33020136	luren4.png		哼，还算识相，臭小子艳福不浅嘛，哥几个走！	多谢姑娘	文本跳转;33020137		
33020137	liurushimm.png	1	是我要多谢了，公子不必介怀，你豪爽仗义在先，才能有此果，望我们还能有相见之缘分~	会的	获得好感;13010002		
33020201	liurushimm.png	1	（匆匆而过）......	......	文本跳转;33020202		
33020202	luren1.png		这位公子你可有福啦！咦，好像见过你...啊不要在意这些细节，我家姑娘正寻找...	......	文本跳转;33020203		
33020203	luren1.png		有才华，懂女人心的公子，只要回答上我家姑娘的诗，就有机会一亲芳泽哦~	你这骗子	文本跳转;33020204	我来试试	文本跳转;33020226
33020204	luren1.png		诶~公子您别生气，我可不是什么骗子，要不我现在就让我家姑娘出来？	好吧	文本跳转;33020205		
33020205	liurushimm.png	1	公子，我们又见面了...	先叙叙旧	文本跳转;33020206	我带你走	文本跳转;33020228
33020206	luren1.png		哎哟喂，公子可见着我家姑娘了，有什么话等会再说，现在要参加诗文活动了吗？	观望一会	文本跳转;33020207	我要参加	文本跳转;33020208
33020207	luren1.png		喂喂喂，你别这傻站着，到底要不要来啊，磨磨唧唧的，能不能痛快点	我要参加	文本跳转;33020208	关你屁事	文本跳转;33020231
33020208	liurushimm.png	1	好吧...公子请听好：蒹葭凄凄，白露未晞	所谓伊人，在水之涘	文本跳转;33020209	所谓伊人，在水之湄	文本跳转;33020215
33020209	luren1.png		啊哈，不好意思你答错了，不过呢还是可以用一定元宝得到对蝉儿一亲芳泽的机会	你TM在坑我	文本跳转;33020210	给一定元宝	文本跳转;33020211
33020210	luren1.png		哼我不高兴了，要不你就元宝包段，可以直接见她，要不你就自己走人，你选吧	元宝包段	文本跳转;33020211	生气走人	文本跳转;33020232
33020211	liurushimm.png	1	公子...你为我费了那么多钱，却只能相见一会...	见之一刻，倩影已记之一世	文本跳转;33020212		
33020212	liurushimm.png	1	（脸红）啊...公子你是认真的吗？	肺腑之言	文本跳转;33020213;获得好感;13010002		
33020213	liurushimm.png	1	我马上要回去了，但今日之事我亦会铭记于心，下次有机会再叙今日~	嗯呐			
33020214	luren1.png		嘿嘿，走吧走吧，今趟你就别想再见到我家‘蝉儿’了！	岂有此理...			
33020215	liurushimm.png	1	公子答对了，不过诗文之意在乎其心，未知其心可知否...	我...	文本跳转;33020216		
33020216	luren1.png		又说啥呢，快出下一句啊，后面的人都等得不耐了	......	文本跳转;33020217		
33020217	liurushimm.png	1	....下一句是：蒹葭采采，白露未已	胡乱回答	文本跳转;33020209	正经回答	文本跳转;33020218
33020218	liurushimm.png	1	正确！最后一句了，公子请听好：蒹葭苍苍，白露为霜	所谓伊人，在水一方	文本跳转;33020219	所谓伊人，在我心上	文本跳转;33020220
33020219	luren1.png		啊哈，恭喜公子全部答对，现在只要用少量元宝就可以对我家蝉儿一亲芳泽啦	给少量元宝	文本跳转;33020211	你TM在坑我	文本跳转;33020210
33020220	liurushimm.png	1	（脸红）啊...公子你...	......	文本跳转;33020221		
33020221	luren1.png		啊哈，不好意思你已经答错了，请把参与费给我，下次再来吧~	给参与费	文本跳转;33020223	不给钱	文本跳转;33020222
33020222	liurushimm.png	1	哼！本想容你再跟我家姑娘说两句，既然如此就算啦，你走吧！	岂有此理...			
33020223	luren1.png		嗯，痛快~让你再跟蝉儿说两句吧~	......	文本跳转;33020224		
33020224	liurushimm.png	1	公子...你刚刚是认真说的吗？	肺腑之言	文本跳转;33020225;获得好感;13010002		
33020225	liurushimm.png	1	（脸红）我记下了，今日且先回去吧，下次有机会再我们再叙~	嗯呐			
33020226	liurushimm.png	1	公子，我们又见面了...	先叙叙旧	文本跳转;33020227	先答题	文本跳转;33020208
33020227	luren1.png		聊什么聊，快出题，只要答对了想聊多久聊多久	哼，我不答了	文本跳转;33020204	-_-!（这人好烦）...	文本跳转;33020208
33020228	liurushimm.png	1	（脸红）公子...请别开玩笑，我现在有其他事呢...	你先听我说	文本跳转;33020206	我是认真的	文本跳转;33020229
